context,decision,predicted_decision
"## Context

There are situations where a component prop can support a value or a ""responsive
value"" that results in the value changing depending on the viewport size. For
example:

```tsx
// Value
<Stack gap=""condensed"" />

// Responsive value
<Stack gap={{ narrow: 'condensed', regular: 'normal', wide: 'spacious' />
```

Typically, a responsive value will support all of our named breakpoints: narrow,
regular, and wide. Authors can use a hook called `useResponsiveValue` to support
resolving the value of a prop based on the current viewport size. The
implementation of this hook uses [`matchMedia`](https://developer.mozilla.org/en-US/docs/Web/API/Window/matchMedia)
which, unfortunately, has a downside: the value of a prop may shift when the
component is server-side rendered. If the prop is used for styles or layout, then this will lead to a layout shift
when the component hydrates and the viewport size is different than the fallback
size on the server.

As a result, we would like to offer a paved path for providing responsive props
in a way tha twill not lead to layout shift during server-side rendering.","## Decision

To prevent layout shifts caused by responsive values during server-side rendering (SSR), we will adopt a strategic two-step approach for handling responsive props:

1. **Server-render with a deterministic fallback value:**  
   On the server, responsive props will resolve to a fixed fallback value that is consistent and independent of the actual client viewport size. This fallback will be chosen to best approximate the most common or minimal layout footprint to avoid drastic layout changes on hydration.

2. **Client-side dynamic resolution using `useResponsiveValue`:**  
   On the client, after hydration, the `useResponsiveValue` hook will use `matchMedia` to detect the current viewport size and update the prop value accordingly. This ensures responsive behavior without causing layout shifts during SSR.

Additionally:

- We will document this pattern clearly for component authors, emphasizing that responsive props should be designed to support a stable fallback value for SSR.

- For critical layout-affecting props, we will encourage providing explicit fallback values or disabling responsiveness on the server when layout stability is a priority.

- Future enhancements may include advanced hydration strategies, such as using user-agent hints or cookies to approximate client viewport on the server, but these are out of scope for the current implementation.

This approach balances SSR consistency with responsive flexibility while minimizing layout shifts and preserving UX integrity.","## Decision

Authors should use data attributes to bridge between responsive values in
JavaScript and the corresponding styles in CSS. Authors should avoid using
JavaScript-driven mechanisms for controlling responsive values in order to
prevent layout shift during SSR.

For example, consider a `Stack` component that has a `gap` prop. This prop can
receive a plain value or one that is a responsive value. To support this,
authors should use the following patterns:

```tsx
type GapScale = 'none' | 'condensed' | 'normal' | 'spacious'

type StackProps = React.PropsWithChildren<{
  // Responsive props should be a union of the value of the prop plus
  // `ResponsiveValue` over that value
  gap?: GapScale | ResponsiveValue<GapScale>
}>

function Stack({children, gap}: StackProps) {
  // The `getResponsiveAttributes` helper is useful for adding the corresponding
  // `data-*` attributes to the container for the compnoent.
  //
  // In this case, it will add `data-gap` and `data-gap-{breakpoint}` attributes
  // with the corresponding value set
  return <StyledStack {...getResponsiveAttributes('gap', gap)}>{children}</StyledStack>
}

const StyledStack = styled.div`
  &[data-gap='none'],
  &[data-gap-narrow='none'] {
    /* ... */
  }

  &[data-gap='condensed'],
  &[data-gap-narrow='condensed'] {
    /* ... */
  }

  /* ... */

  // @custom-media --viewportRange-regular
  @media (min-width: 768px) {
    &[data-gap-regular='none'] {
      /* ... */
    }

    &[data-gap-regular='condensed'] {
      /* ... */
    }

    /* ... */
  }

  // @custom-media --viewportRange-wide
  @media (min-width: 1400px) {
    &[data-gap-wide='none'] {
      /* ... */
    }

    &[data-gap-wide='condensed'] {
      /* ... */
    }

    /* ... */
  }
`
```

By default, this approach uses the following conventions:

- Props which may have responsive values should have a value that is
  serializable, ideally as a `string` or `boolean`
- Props will be provided on the component as a data attribute, using the format:
  `data-{propName}`
- For responsive values, the breakpoint name will be appended to the data
  attribute name specified above. For example: `data-{propName}-{breakpoint}`

Data attributes will act as a bridge between JavaScript and CSS. In CSS, authors
should use these data attributes to apply styles based on the value of the
attribute per-breakpoint.

> [!NOTE]
> There is a utility named `getResponsiveAttributes` that can be used to generate
> the corresponding `data-*` attributes for the props which may have responsive
> values."
"## Context

There are times when a prop is deprecated in favor of a more accessible API or a more flexible prop that can support a wider range of values. In these cases, we want to provide a clear path for authors to migrate from the deprecated prop to the new API.

For
example:

```tsx
// old API
<ActionList>
  <ActionList.Group title=""Group title"">
    <ActionList.Item>Item 1</ActionList.Item>
    <ActionList.Item>Item 2</ActionList.Item>
  </ActionList.Group>
</ActionList>
```

```tsx
// new API
<ActionList>
  <ActionList.Group>
    <ActionList.GroupHeading as=""h2"">Group title</ActionList.GroupHeading>
    <ActionList.Item>Item 1</ActionList.Item>
    <ActionList.Item>Item 2</ActionList.Item>
  </ActionList.Group>
</ActionList>
```","## Decision

We will implement a deprecation strategy that provides clear, actionable guidance for users to migrate from deprecated props to new APIs. Specifically, when a prop is deprecated:

1. **Deprecation Warnings:** Emit console warnings in development environments whenever the deprecated prop is used, indicating the preferred new API and providing example usage.

2. **Documentation Updates:** Update the component documentation to clearly mark deprecated props, explain why they are deprecated, and show side-by-side examples of the old and new usage patterns.

3. **Transitional Support:** Maintain the deprecated prop functionality temporarily to avoid breaking changes, allowing users time to transition.

4. **Accessibility and Flexibility Focus:** The new API design should be more accessible and flexible, as in the example where `Group title` prop is replaced by a `GroupHeading` subcomponent with an explicit `as` prop for semantic control.

5. **Code Modifications:** Refactor components to support both APIs during the transition; for example, render `GroupHeading` internally when the deprecated `title` prop is used, while showing warnings.

6. **Timeline and Removal:** Set a clear timeline for removing deprecated props in future major releases, communicated via changelogs and migration guides.

This approach ensures users are well-informed, reduces migration friction, promotes best practices (e.g., improved accessibility), and maintains backward compatibility during the transition period.","## Decision

1. Add the `@deprecated` TS notice, if possible, to the corresponding type
2. Mark the prop as deprecated in the component's documentation
3. Add an eslint rule or extend an existing one to warn against using the deprecated prop
4. Update the `primer/react` eslint plugin at github/github and evaluate the impact of the deprecation
5. If the change is minimal and safe, proceed with the auto fix of the eslint rule and create PRs by codeowners
6. If the change is large, add an eslint disable to each instance of the deprecated prop at github/github and make sure they show up on the accessibility score cards so that we can track the usage of the deprecated prop
7. Enable the eslint rule afterwards in github/github so that the new instances of the deprecated prop are heavily discouraged"
"## Context

- Proxy support is required for some enterprises and organizations to start using their own self-hosted runners
- While there is not a standard convention, many applications support setting proxies via the environment variables `http_proxy`, `https_proxy`, `no_proxy`, such as curl, wget, perl, python, docker, git, and R
  - Some of these applications use `HTTPS_PROXY` versus `https_proxy`, but most understand or primarily support the lowercase variant","## Decision

To support proxy configuration for self-hosted runners, we will adopt the widely-used convention of reading proxy settings from the environment variables `http_proxy`, `https_proxy`, and `no_proxy`. The implementation will prioritize the lowercase variants of these variables, as they are most commonly supported across popular tools and programming languages. To ensure compatibility, we will also check for their uppercase counterparts (`HTTP_PROXY`, `HTTPS_PROXY`, `NO_PROXY`) as fallback options. This approach maximizes interoperability with existing enterprise environments and minimizes configuration friction for users behind proxies.","## Decision

We will update the Runner to use the conventional environment variables for proxies: `http_proxy`, `https_proxy`, and `no_proxy` if they are set.
These are described in detail below:
- `https_proxy` a proxy URL for all https traffic. It may contain basic authentication credentials. For example:
  - http://proxy.com
  - http://127.0.0.1:8080
  - http://user:password@proxy.com
- `http_proxy` a proxy URL for all http traffic. It may contain basic authentication credentials. For example:
  - http://proxy.com
  - http://127.0.0.1:8080
  - http://user:password@proxy.com
- `no_proxy` a comma-separated list of hosts that should not use the proxy. An optional port may be specified. For example:
  - `google.com`
  - `yahoo.com:443`
  - `google.com,bing.com`

We won't use `http_proxy` for https traffic when `https_proxy` is not set, this behavior lines up with any libcurl based tools (curl, git) and wget.
Otherwise, action authors and workflow users need to adjust to differences between the runner proxy convention, and tools used by their actions and scripts.  

Example:  
  Customer sets `http_proxy=http://127.0.0.1:8888` and configures the runner against `https://github.com/owner/repo`, with the `https_proxy` -> `http_proxy` fallback, the runner will connect to the server without any problem. However, if a user runs `git push` to `https://github.com/owner/repo`, `git` won't use the proxy since it requires `https_proxy` to be set for any https traffic.

> `golang`, `node.js`, and other dev tools from the Linux community use `http_proxy` for both http and https traffic based on my research.

A majority of our users are using Linux where these variables are commonly required to be set by various programs. By reading these values, we simplify the process for self-hosted runners to set up a proxy and expose it in a way users are already familiar with.

A password provided for a proxy will be masked in the logs.

We will support the lowercase and uppercase variants, with lowercase taking priority if both are set."
"## Context

Command echoing as a default behavior tends to clutter the user logs, so we want to swap to a system where users have to opt in to see this information.

Command outputs will still be echoed in the case there are any errors processing such commands. This is so the end user can have more context on why the command failed and help with troubleshooting.

Echo output in the user logs can be explicitly controlled by the new commands `::echo::on` and `::echo::off`. By default, echoing is enabled if `ACTIONS_STEP_DEBUG` secret is enabled, otherwise echoing is disabled.","## Decision

We will disable command echoing by default to reduce log clutter. Command echoing will be enabled only when the user explicitly opts in by using the `::echo::on` command or when the `ACTIONS_STEP_DEBUG` secret is set. Regardless of echoing settings, command outputs will always be echoed if errors occur during command processing to aid troubleshooting. The commands `::echo::on` and `::echo::off` will provide users explicit control over echo behavior in their logs.","## Decision
- The only commands that currently echo output are
  - `remove-matcher`
  - `add-matcher`
  - `add-path`
- These will no longer echo the command, if processed successfully
- All commands echo the input when any of these conditions is fulfilled:
  1. When such commands fail with an error
  2. When `::echo::on` is set
  3. When the `ACTIONS_STEP_DEBUG` is set, and echoing hasn't been explicitly disabled with `::echo::off`
- There are a few commands that won't be echoed, even when echo is enabled. These are (as of 2019/11/04):
   - `add-mask`
   - `debug`
   - `warning`
   - `error`
- The three commands above will not echo, either because echoing the command would leak secrets (e.g. `add-mask`), or it would not add any additional troubleshooting information to the logs (e.g. `debug`). It's expected that future commands would follow these ""echo-suppressing"" guidelines as well. Echo-suppressed commands are still free to output other information to the logs, as deemed fit."
"## Context

- Provide a mechanism in the runner to include extra information in `Set up job` step's log.
  Ex: Include OS/Software info from Hosted image.","## Decision

We will extend the runner's logging capabilities in the `Set up job` step to include detailed environment metadata, such as OS version and pre-installed software information from the hosted image. This will be achieved by modifying the runner to collect relevant system information at the start of the job execution and append this data to the existing logs in a structured and readable format. This approach enhances transparency and aids in troubleshooting without impacting the job execution flow or requiring changes from job definitions.","## Decision

The runner will look for a file `.setup_info` under the runner's root directory, The file can be a JSON with a simple schema.
```json
[
  {
    ""group"": ""OS Detail"",
    ""detail"": ""........""
  },
  {
    ""group"": ""Software Detail"",
    ""detail"": ""........""
  }
]
```
The runner will use `::group` and `::endgroup` to fold all detail info into an expandable group.

Both [virtual-environments](https://github.com/actions/virtual-environments) and self-hosted runners can use this mechanism to add extra logging info to the `Set up job` step's log."
"## Context

This ADR proposes adding `steps.<id>.outcome` and `steps.<id>.conclusion` to the steps context.

This allows downstream a step to run based on whether a previous step succeeded or failed.

Reminder, currently the steps contains `steps.<id>.outputs`.","## Decision

We will extend the existing steps context by adding two new fields: `steps.<id>.outcome` and `steps.<id>.conclusion`. 

- `steps.<id>.outcome` will represent the general result of the step execution, such as `success`, `failure`, or `cancelled`.
- `steps.<id>.conclusion` will provide a more detailed final status once the step has completed, aligned with the conventions established in similar systems (e.g., `success`, `failure`, `neutral`, `cancelled`, `skipped`).

This addition enables downstream steps to conditionally execute based on the success or failure of prior steps without relying solely on outputs, improving control flow expressiveness in workflows. 

The existing `steps.<id>.outputs` property will remain unchanged for passing data between steps. These new properties strictly provide metadata about step execution status.

This approach avoids breaking existing workflows while adding valuable capabilities for error handling and conditional execution.","## Decision

For steps that have completed, populate `steps.<id>.outcome` and `steps.<id>.conclusion` with one of the following values:

- `success`
- `failure`
- `cancelled`
- `skipped`

When a continue-on-error step fails, the outcome will be `failure` even though the final conclusion is `success`."
"## Context

Since configuring self-hosted runners is commonly automated via scripts, the labels need to be able to be created during configuration.  The runner currently registers the built-in labels (os, arch) during registration but does not accept labels via command line args to extend the set registered.

See Issue: https://github.com/actions/runner/issues/262

This is another version of [ADR275](https://github.com/actions/runner/pull/275)","## Decision

We will extend the self-hosted runner registration process to accept additional user-defined labels via command line arguments. This enhancement will allow automation scripts to specify custom labels at the time of runner configuration, ensuring that any required labels beyond the built-in defaults (os, arch) are registered immediately.

Specifically, the runner will introduce a new optional parameter, such as `--labels`, which accepts a comma-separated list of custom labels. These labels will be validated and merged with the built-in labels during the registration step. This approach maintains backward compatibility, avoids manual post-registration label addition, and supports fully automated runner setup workflows.

This decision aligns with the request highlighted in Issue #262 and supersedes the previous approach described in ADR275 by simplifying label management during runner registration.","## Decision

This ADR proposes that we add a `--labels` option to the `config`, which could be used to add custom additional labels to the configured runner.

For example, to add a single additional label the operator could run:
```bash
./config.sh --labels mylabel
```
> Note: the current runner command line parsing and envvar override algorithm only support a single argument (key).

This would add the label `mylabel` to the runner, and enable users to select the runner in their workflow using this label:
```yaml
runs-on: [self-hosted, mylabel]
```

To add multiple labels the operator could run:
```bash
./config.sh --labels mylabel,anotherlabel
```
> Note: the current runner command line parsing and envvar override algorithm only supports a single argument (key).

This would add the label `mylabel` and `anotherlabel` to the runner, and enable users to select the runner in their workflow using this label:
```yaml
runs-on: [self-hosted, mylabel, anotherlabel]
```

It would not be possible to remove labels from an existing runner using `config.sh`, instead labels would have to be removed using the GitHub UI.

The labels argument will split on commas, trim and discard empty strings.  That effectively means don't use commas in unattended config label names.  Alternatively, we could choose to escape commas but it's a nice to have."
"## Context
SS?? fundamentally relies on a third-party provider service to authenticate requests (e.g. OAuth2
via Google). The provider may experience transient faults for any number of reasons - perhaps the
provider is experiencing a transient outage, or our traffic has been temporarily rate limited. We
wanted to build SS?? to anticipate and handle the presence of faults during communication with
authentication providers, no matter the underlying cause.","## Decision
To handle transient faults when communicating with third-party authentication providers, SS?? will implement a resilient authentication request mechanism incorporating exponential backoff and retry policies. Requests that fail due to transient errors or rate limiting will be retried with increasing intervals, up to a configured maximum number of attempts. Additionally, circuit breaker patterns will be employed to avoid overwhelming the provider during outages, temporarily halting requests after repeated failures before attempting recovery. This approach ensures improved reliability and user experience despite intermittent provider issues.","## Decision
We implemented a generic `circuit.Breaker` type, which implements the ""Circuit Breaker"" design
pattern made popular by Michael T. Nygard's book, [""Release It!""](
https://pragprog.com/book/mnee/release-it). All requests to the provider service are issued through
a stateful `circuit.Breaker` instance, which tracks the frequency of request failures. When the
`Breaker` sees that enough requests are failing, it temporarily suspends all outgoing traffic to the
provider (i.e. ""enters `Open` state). After some time, the `Breaker` transitions to a `HalfOpen`
state, in which a limited number of outbound requests are allowed. If failures persist, then the
`Breaker` will once again suspend outbound traffic, re-enter `Open` state, and typically will wait
for a longer interval of time before trying again. If instead the `Breaker` observes that requests
are consistently succeeding, then it will resume all outbound traffic (i.e. enter `Closed` state).

The SS?? [`docs`](/docs/) directory contains a [Circuit Breaker](
/docs/architecture/circuit-breaker.md) document with more details. The implementation can be found
in [`breaker.go`](/internal/auth/circuit/breaker.go)"
"## Context

We make a lot of decisions during the life of a project and
documenting those decisions would help new team members and outside
contributors follow our thinking. It also opens up an opportunity for
constructive criticism around those decisions which will result
in better decision making.

We want to develop a product in the open. Opening up our decision making process for outside contributors is an important part in providing the opportunity to take ownership and impact the project in non-trivial ways.

Recording decisions will also be a useful form of documentation in general as it does not get out of date. All that's documented is that a decision has been made at a certain point in time.","## Decision

We will adopt the use of Architectural Decision Records (ADRs) to document all significant architectural and process decisions throughout the project's lifecycle. These ADRs will be maintained in a dedicated directory within the project's open-source repository to ensure transparency and accessibility to all contributors, both internal and external. This approach will formalize our decision-making process, provide historical context for decisions, encourage constructive feedback, and empower contributors to understand and influence the project direction effectively.","## Decision

We will adopt a format similar to [Architecture Decision
Records](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions) (ADR)
to propose and document notable decisions. In contrast to ADRs we will try to embrace this tool for more than just architectural concerns. Decisions regarding development practices and product direction are just as important.

What decisions are notable and which are not is left to common-sense and informal consensus among the team.

Decisions may be proposed and discussed informally, should however eventually end up ÃÂÃÂ¡ÃÂÃÂª with all relevant discussion summarized ÃÂÃÂ¡ÃÂÃÂª in the `doc/decisions/` directory of this repository.

Decisions are numbered to have a clear identifier."
"## Context

Extensions are defined by an EDN file accessed from decentralized storage. An URI schema allows to identify those files.","## Decision

We will adopt a custom URI schema, `edn://`, to reference extension definition files stored on decentralized storage networks. This schema will clearly indicate that the linked resource is an EDN file describing an extension, enabling clients to resolve and fetch the extension metadata uniformly across different decentralized storage backends. This approach ensures a standardized identification mechanism while keeping the system extensible to various decentralized storage implementations.","## Decision

URI follows ethereum URI schema as specified in [EIP 831](https://github.com/ethereum/EIPs/blob/master/EIPS/eip-831.md)


```
uri                     = ""ethereum:"" path
path                    = ""status:extension"" "":"" storage ""@"" id
storage                 = STRING (e.g. IPFS)
id                      = STRING (e.g. IPFS hash)
```

An example of an extension available on IPFS is: `ethereum:status:extension:ipfs@QmTeW79w7QQ6Npa3b1d5tANreCDxF2iDaAPsDvW6KtLmfB`"
"## Context

We want to launch our beta in Q2. This requires us to keep a tight scope and stay on the critical path.

Group chat is not as vital as 1-1 chat for the chat experience. It is also
likely not as useful for an MVP as public chat is, since this gives people a
chance to talk to strangers and it is open by default.

Whether group chats are in scope or not has been a recurring discussing and a
lot of effort has been wasted related to this.

There are currently a lot of outstanding regressions related to group chat: https://github.com/status-im/status-mobile/labels/group-chat Additionally, since group chats are private the encryption and security of those are generally harder than 1-1 and public chat.","## Decision

We will exclude group chat functionality from the MVP launch in Q2 and focus solely on 1-1 chat and public chat features. This decision is made to keep the scope tight, reduce complexity related to encryption and security challenges specific to group chats, and avoid further regressions and wasted effort. Group chat will be considered for implementation in post-MVP releases once the critical path for the beta launch is secured.","## Decision

Disable group chat for beta and don't work on bugs related to it until after. See https://github.com/status-im/status-mobile/issues/3995

This ensures we can release beta without blockers, and then we can take some
time to fix group chats properly."
"## Context

Currently peers for messaging are hardcoded in the app. This means we can't
easily scale, as some of these nodes might fill up when we have more than N
active users.

Discovery v5 protocol (https://ideas.status.im/ideas/092-disc-v5-research,
https://github.com/fjl/p2p-drafts/blob/master/discv5-eip.md) allow us to
discover new peers from the app and scale server peers in our cluster
independently. This is vital for high availability/reliability and security.","## Decision

We will implement the Discovery v5 protocol to dynamically discover and connect to peers instead of using hardcoded peer addresses. This approach allows the application to automatically find available nodes in the network, thereby enhancing scalability and load distribution. By leveraging Discovery v5, we can independently scale server peers in our cluster, improving high availability, reliability, and security. The peer discovery mechanism will be integrated within the app’s networking layer, replacing the static peer list with dynamic discovery and connection management based on the Discovery v5 protocol specifications.","## Decision

- Use and enable Discovery v5 for all networks
- Do this before beta is released

This means we have capacity to achieve 5000+ DAU / 500 concurrent connection. It
seems unlikely we can do so with reliable messaging in the current setup.

Trade-off for this is:
- Uncertainty in introducing a new protocol leading to possible delays
- Possible increase in CPU/Network (we can disable protocol once peers are found though)"
"## Context

Idea [142-Wallet-Compatibility](https://ideas.status.im/ideas/142-wallet-compatibility/README) changes the way we generate keys starting from the 12 mnemonic words.

This change allows users to create a wallet in other apps and import the same address in Status using the 12 mnemonic words.","## Decision

We will adopt the new key generation method based on the 12 mnemonic words as described in Idea 142-Wallet-Compatibility. This approach will standardize wallet creation across different applications, enabling users to import and use the same wallet address in Status and other compatible apps seamlessly. Consequently, our key derivation process will be aligned with widely adopted mnemonic standards (e.g., BIP-39) to ensure interoperability and improved user experience.","## Decision

* update the BIP39 seed generation to use the salt `""mnemonic""` instead of `""status-im""` following [BIP39](https://github.com/bitcoin/bips/blob/master/bip-0039.mediawiki#from-mnemonic-to-seed).

* update the master key generation using the constant `""Bitcoin seed""` instead of `""status-im""`, following [BIP32](https://github.com/bitcoin/bips/blob/master/bip-0032.mediawiki#master-key-generation).

* remove the use of the password in the salt during the BIP39 seed generation (password is not removed from the app in general, and it's still required to encrypt the keys on the device)."
"## Context

On the path to releasing a usable beta we've faced a variety of performance
issues:

- https://github.com/status-im/ideas/issues/55
- https://ideas.status.im/ideas/071-low-traffic
- https://ideas.status.im/ideas/076-smooth-ui
- https://ideas.status.im/ideas/083-energy-efficient

Some of these performance issues are related to the use of LES, especially on
Mainnet. Examples of problems include: slow/hot sync, disk filling up, bandwidth
usage, etc. This can partly be remedied by the use of CHT to speed up sync
(https://github.com/status-im/status-go/wiki/Updating-CHT-BloomTrie).

In order to simplify the problem, we decided earlier this year to not spend too
much time looking into performance improvements related to LES, instead focusing
our efforts on improving the performance on Whisper and in client-side code.

This also means we don't have a full picture of to what extent LES is a
performance bottleneck for the Status app. It is possible proper use of CHT,
slowing sync down, vary load depending on if you are on WiFi or not, etc, can
solve these problems. However, the consensus right now is that ULC is the more
promising route to take.

However, since ULC isn't ready yet, this means we are relying on Infura. This
is a bad idea from a decentralization and security point of view. This can be
partly remedied by allowing the user to run an upstream node. It is still a bad
trust model, relying on third-party Ethereum nodes, and we want to get away
from this as soon as possible.

With ULC it is possible to connect to more than one node, which increases
decentralization and security.","## Decision

We will prioritize the transition to Ultra Light Client (ULC) architecture as the long-term solution to LES-related performance issues and decentralization concerns. In the interim, while ULC is not yet ready, the app will continue to rely on Infura as the default Ethereum node provider for syncing and data access to ensure usability.

To mitigate centralization risks during this interim period, we will implement support for users to configure and run their own upstream Ethereum nodes. This hybrid approach balances usability with some degree of decentralization and allows users greater control while maintaining app functionality.

Performance improvements related to LES (such as optimizing CHT usage) will remain a lower priority, given the strategic focus on ULC. Once ULC is available and stable, we will phase out dependence on Infura and legacy LES syncing, enabling connections to multiple nodes simultaneously to enhance both performance and decentralization.","## Decision

1. Rely on upstream nodes for beta. For the closed beta scheduled to be releases
Q2 we will provide two ways of accessing the Ethereum network:

- Upstream RPC with Infura (default)
- Custom upstream node (https://github.com/status-im/status-mobile/issues/3994)

From a decentralization point of view we need the latter before we can release
the beta.

2. ULC MVP. Additionally, as soon as beta is released, assess and start to
   introduce ULC as an experimental non-default mode in the app.
   
By doing this we also support the network, since it is still a very new
protocol. ULC requires trusted peers to operate, and right now trust is
established by config (list of trusted peers).

Initially we could hardcode these nodes, with option to add your own. Later on
we can have some form of distributed directory with a rating system. This also
likely requires merging ULC upstream, so we aren't the only ones running trusted
nodes.

3. LES track (optional). If we still have resources and there's interest,
optionally run a parallel track to clean up LES usage (update CHT, cluster) and
understand exact performance impact and viablity of running LES on
resource-constrained devices.

These three decisions balances the following trade-offs:

- get a usable beta released as soon as possible
- provide users with options to get minimal amount of decentralization
- pave the way for trustless usage by default (ULC/LES node)"
"## Context

We have some data that we don't want to appear in the logs (user passwords are
a good example). Currently, they are passed around as strings, that could be
printed out by mistake in a log entry (see https://github.com/status-im/status-mobile/issues/4053)","## Decision

To prevent sensitive data such as user passwords from appearing in logs, we will introduce a dedicated secure data type or wrapper class for sensitive strings. This type will override the default string representation methods (e.g., `toString()`, `__repr__()`) to ensure that the actual content is never printed or logged unintentionally. Instead, it can display a placeholder like `<redacted>` or `<sensitive>`.

Additionally, we will enforce code review checks and logging best practices to ensure that this data type is used consistently for all sensitive fields and that raw sensitive strings are not logged or exposed in any debug output.

By adopting this approach, we reduce the risk of leaking sensitive information through logs while maintaining flexibility in handling sensitive data securely within the application.","## Decision

To minimize the risk of leaking passwords through logs, we should not pass
passwords as strings in our codebase. We introduced a new type `MaskedData` in
`status-im.utils.security`.
update (16-Dec-2022) `status-im.utils.security` is now moved over to `utils.security.core` 

We use `(security/mask-data <data to hide>` to wrap sensitive data into this
type and then use `(security/unmask <masked-data>)` to get the plaintext back.

It is important to keep that sensitive data masked as much as possible, until
you need the plaintext to pass to the extenral APIs.

Example:
```clojure
(println (security/mask-data ""my-plaintext-password"")) ;; Outputs ""******""
(println (security/unmask (security/mask-data ""my-plaintext-password""))) ;; Outputs ""my-plaintext-password""
```"
"## Context

Originally, we supported 3rd party status extensions in form of javascript jailed execution environment (eq Jail) + small js library exposing chat commands API to js code.

While neat in theory, it has some serious downsides:

- Design of the API was quite poor, preferring mutable semantics over stateless API leveraging strength of the host application (cljs/re-frame).
  As a result of that, more dynamic/state requiring things (like the live tx detail in `/send` command messages) were very hard to do,
  so instead of ""eating our own dogfood"", we decided to side-step the API and implement such things as hard-coded logic in the app, while partly
  retaining the js code for ""easier"" things (like parameter declaration).
  Needles to say, such efforts produced code of very poor quality, riddling our app with hard-coded ""magic"" everywhere in the codebase, completely
  defeating the point of ""dogfooding"" while still requiring more effort and being much more error prone (no way to unit test jail logic) because 
  of the need to asynchronously communicate with jail for leftover logic in command messages (the parts not hardcoded in app).
  
- We were in a state where there was not even one command defined completely in jail, with all of them requiring custom hardcoded logic in app to
  actually work.
  Due to numerous changes and rush to get things working, half of the API was obsolete and was not working/working differently then described in
  the API documentation.
  
- We are quite tight stretched regarding performance and the Jail didn't particularly help with that - whenever some command message was defined in
  Jail, it required constant RN Bridge ""ping-pong"" whenever sending the message or receiving the message, eating more resources + breaking otherwise
  quite simple logic into harder to reason asynchronous call chains (execute method defined in Jail, wait for the result, execute next method in Jail...).
  
- Till now, there was no real interest in 3rd party bots anyway - the only ""real"" DAPPs submitted to status were ""normal"" DAPPs utilising just the `web3.js`
  API and built on top of regular web technologies, so they could be ran in any Ethereum client like Metamask or Mist, besides Status.
  
- There is a very promising new concept of extensions (project pluto), which will enable to extend status with much nicer and declarative extension
  definitions.
  Such extensions will not be able to only hook-in into the command messages logic, but also other application (host) hooks, like wallet assets/collectibles,
  chat contacts, etc.","## Decision

We will deprecate and remove the existing 3rd party status extensions mechanism based on the javascript jailed execution environment (Jail) and the small JS library exposing the chat commands API. Instead, we will fully embrace the new extensibility framework brought by Project Pluto, which provides a declarative and versatile extension model.

Concretely, we will:

- Retire all support for defining commands and extensions via Jail, eliminating the associated asynchronous RN Bridge communication and mutable-state APIs.

- Migrate command and extension logic currently split between hardcoded app code and Jail scripts into declarative extensions using the Project Pluto framework.

- Build new extension APIs with stateless, testable, and composable patterns that leverage the strengths of the host application architecture (e.g., cljs/re-frame), avoiding mutable semantics.

- Focus on enabling a richer integration surface beyond chat commands (wallet assets, collectibles, contacts, etc.), as provided by Project Pluto’s host hooks.

- Align developer documentation, tooling, and onboarding to support the new extension model, discouraging any new development using the legacy Jail-based approach.

This decision aims to improve code quality, maintainability, performance, developer experience, and future extensibility by moving away from an error-prone and limited Jail implementation towards a modern, declarative extension system.","## Decision

In the light of points above, we decided to remove Jail and `Status.js` API from the application and re-work command messages in set of nicely
encapsulated app level protocols, so command related logic will be defined in one place, commands will be able to leverage strength of our platform
and development of any new functionality related to them will be much faster and more pleasant. 
We will address the 3rd party code issue separately by extensions."
"## Context

The whitepaper describes Tribute to Talk (TtT) as an economics-based anti-spam filter for receiving messages and ""cold"" contact requests from user. Stakeholders would stake a minimum amount of SNT that another Status stakeholder must deposit in order to contact him directly.
The whitepaper also proposes that the deposit is only forfeited to the recipient if he replies.","## Decision

We will implement the Tribute to Talk (TtT) mechanism as an economics-based anti-spam filter for direct messaging and cold contact requests. Specifically, when a user (sender) wants to message another user (recipient) who is a Status stakeholder, the sender must stake a minimum amount of SNT tokens as a deposit. This deposit will only be forfeited to the recipient if the recipient replies to the message, aligning incentives to reduce spam while ensuring that users are not unduly penalized for ignoring unwanted messages. This approach balances user privacy, spam mitigation, and economic incentives within the Status messaging ecosystem.","## Decision

Considering:
- the absence of efficient ways to perform anonymous transactions (zk-snarks could be used in the future for that)
- the impossibility to prove that a recipient has made an actual reply and not some kind of automated reply (captcha solution was proposed, but wouldn't be practical until we can use a solution such as swarm feeds that allow users to make free updates to their captcha without on-chain transactions)
- the limited time to develop the feature

We opted for a solution that:
- doesn't establish a direct correlation between the tribute payment and an on-chain transaction, so it
- uses regular transactions for tributes payment, giving users plausible deniability about the nature of the payment
- doesn't store tribute information on-chain"
