context,decision,predicted_decision
"## Context

> **Note**
> This ADR supercedes [`ADR 009`](./adr-009-interaction-tests.md)

We author tests using a combination of Jest and Playwright. Typically, Jest is
used for unit and integration tests and Playwright is used for Visual Regression
Tests against our Storybook.

In `ADR 009`, we proposed using Storybook's [`play`
functions](https://storybook.js.org/docs/react/writing-stories/play-function) as
the recommended way to author tests that require tests based on user
interactions. In this ADR, we would like to revisit this decision.","## Decision 
We will no longer recommend using Storybook's `play` functions for authoring tests based on user interactions. Instead, we will consolidate our testing strategy by leveraging Playwright for all interaction-based tests. Playwright provides a more comprehensive and robust API for simulating user interactions and allows for easier debugging and maintenance of tests.

By focusing interaction tests in Playwright, we ensure a consistent and powerful approach to testing user behavior and application responsiveness. The `play` functions of Storybook will no longer be treated as a core part of our testing strategy, although they may still be used in specific cases where lightweight or quick checks within the Storybook environment are beneficial.

Existing tests written using `play` functions may be progressively migrated to Playwright as necessary, with priority given to complex or brittle tests. This approach ensures a smoother path toward a unified and maintainable testing strategy moving forward.","## Decision

For tests involving interaction, use Playwright to visit a storybook story and
interact with the component directly. This will allow for easy integration with
Visual Regression Testing and our automated accessibility testing (through axe).
In order to perform interactions, use [actions from
Playwright](https://playwright.dev/docs/input)."
"## Context

There are situations where a component prop can support a value or a ""responsive
value"" that results in the value changing depending on the viewport size. For
example:

```tsx
// Value
<Stack gap=""condensed"" />

// Responsive value
<Stack gap={{ narrow: 'condensed', regular: 'normal', wide: 'spacious' />
```

Typically, a responsive value will support all of our named breakpoints: narrow,
regular, and wide. Authors can use a hook called `useResponsiveValue` to support
resolving the value of a prop based on the current viewport size. The
implementation of this hook uses [`matchMedia`](https://developer.mozilla.org/en-US/docs/Web/API/Window/matchMedia)
which, unfortunately, has a downside: the value of a prop may shift when the
component is server-side rendered. If the prop is used for styles or layout, then this will lead to a layout shift
when the component hydrates and the viewport size is different than the fallback
size on the server.

As a result, we would like to offer a paved path for providing responsive props
in a way tha twill not lead to layout shift during server-side rendering.","## Decision  
To ensure that responsive props do not lead to layout shifts during server-side rendering, we will adopt the following approach:

1. **Allow authors to specify a server-side default**: When using responsive props, authors will be required to provide a default value that is used for server-side rendering. This default will act as the initial value for the responsive prop until the client-side code executes, and `matchMedia` can accurately determine the viewport size.

    Example:
    ```tsx
    <Stack gap={{ default: 'condensed', narrow: 'condensed', regular: 'normal', wide: 'spacious' }} />
    ```

    Here, the `default` key specifies the fallback value that will be used on the server, ensuring no layout shifts occur.

2. **Document best practices for responsive values with SSR**: We will provide clear guidance to developers on how to use responsive props in a way that avoids layout shifts:
    - Always specify a `default` value.
    - Ensure the `default` value is representative of what is likely seen by the majority of users to minimize perceived layout shifts.

3. **Enhance the `useResponsiveValue` hook to prioritize the `default` value during SSR**: We will enhance the implementation of `useResponsiveValue` to detect server-side rendering (e.g., using Node.js environment features or libraries like `is-server`) and prioritize the `default` value during this phase. During hydration, the hook will seamlessly resolve to the correct responsive value based on the `matchMedia` query.

4. **Provide warnings for missing `default` values**: To encourage authors to correctly specify a `default` value, we will introduce warnings during development when a responsive prop does not provide one.

By requiring a server-side fallback and enhancing the `useResponsiveValue` hook, this decision will ensure consistent styling and layout during server-side rendering, eliminating layout shifts caused by responsive props.","## Decision

Authors should use data attributes to bridge between responsive values in
JavaScript and the corresponding styles in CSS. Authors should avoid using
JavaScript-driven mechanisms for controlling responsive values in order to
prevent layout shift during SSR.

For example, consider a `Stack` component that has a `gap` prop. This prop can
receive a plain value or one that is a responsive value. To support this,
authors should use the following patterns:

```tsx
type GapScale = 'none' | 'condensed' | 'normal' | 'spacious'

type StackProps = React.PropsWithChildren<{
  // Responsive props should be a union of the value of the prop plus
  // `ResponsiveValue` over that value
  gap?: GapScale | ResponsiveValue<GapScale>
}>

function Stack({children, gap}: StackProps) {
  // The `getResponsiveAttributes` helper is useful for adding the corresponding
  // `data-*` attributes to the container for the compnoent.
  //
  // In this case, it will add `data-gap` and `data-gap-{breakpoint}` attributes
  // with the corresponding value set
  return <StyledStack {...getResponsiveAttributes('gap', gap)}>{children}</StyledStack>
}

const StyledStack = styled.div`
  &[data-gap='none'],
  &[data-gap-narrow='none'] {
    /* ... */
  }

  &[data-gap='condensed'],
  &[data-gap-narrow='condensed'] {
    /* ... */
  }

  /* ... */

  // @custom-media --viewportRange-regular
  @media (min-width: 768px) {
    &[data-gap-regular='none'] {
      /* ... */
    }

    &[data-gap-regular='condensed'] {
      /* ... */
    }

    /* ... */
  }

  // @custom-media --viewportRange-wide
  @media (min-width: 1400px) {
    &[data-gap-wide='none'] {
      /* ... */
    }

    &[data-gap-wide='condensed'] {
      /* ... */
    }

    /* ... */
  }
`
```

By default, this approach uses the following conventions:

- Props which may have responsive values should have a value that is
  serializable, ideally as a `string` or `boolean`
- Props will be provided on the component as a data attribute, using the format:
  `data-{propName}`
- For responsive values, the breakpoint name will be appended to the data
  attribute name specified above. For example: `data-{propName}-{breakpoint}`

Data attributes will act as a bridge between JavaScript and CSS. In CSS, authors
should use these data attributes to apply styles based on the value of the
attribute per-breakpoint.

> [!NOTE]
> There is a utility named `getResponsiveAttributes` that can be used to generate
> the corresponding `data-*` attributes for the props which may have responsive
> values."
"## Context

There are times when a prop is deprecated in favor of a more accessible API or a more flexible prop that can support a wider range of values. In these cases, we want to provide a clear path for authors to migrate from the deprecated prop to the new API.

For
example:

```tsx
// old API
<ActionList>
  <ActionList.Group title=""Group title"">
    <ActionList.Item>Item 1</ActionList.Item>
    <ActionList.Item>Item 2</ActionList.Item>
  </ActionList.Group>
</ActionList>
```

```tsx
// new API
<ActionList>
  <ActionList.Group>
    <ActionList.GroupHeading as=""h2"">Group title</ActionList.GroupHeading>
    <ActionList.Item>Item 1</ActionList.Item>
    <ActionList.Item>Item 2</ActionList.Item>
  </ActionList.Group>
</ActionList>
```","## Decision  
We will adopt a phased deprecation strategy to ensure a smooth migration for authors while maintaining backwards compatibility for a defined time period. The strategy will include the following steps:

1. **Introduce the New API:**
   - Implement the new API alongside the existing (deprecated) API.
   - Clearly document the new API as the preferred approach in the documentation, with examples and use cases similar to the ones presented above.

2. **Deprecation Warning:**
   - Add runtime or compile-time (if applicable) warnings to alert developers when they are using the deprecated API. The warning message will:
     - Indicate which prop is deprecated.
     - Suggest the new API as an alternative.
     - Link to the documentation or migration guide for further help.

3. **Migration Guide:**
   - Publish a detailed migration guide that highlights the differences between the old and the new API.
   - The guide will include examples (like the ones provided) to show how to replace the deprecated prop with the new approach.

4. **Backward Compatibility Period:**
   - Maintain full support for the deprecated API for a specified period (e.g., 2 major versions or 6 months) to allow developers sufficient time to migrate.
   - During this period, our team will address any critical bugs or issues with the deprecated API.

5. **Removal of Deprecated API:**
   - After the defined deprecation period, we will remove the deprecated API entirely.
   - A major version update will be released to mark the breaking change. This will be communicated clearly in release notes, along with reminders about the previous deprecation notice.

6. **Communication and Community Support:**
   - Proactively communicate deprecation plans well in advance through multiple channels, including release notes, blog posts, and announcements.
   - Offer community support (through forums, GitHub issues, etc.) to assist developers during the migration process.

By following this structured deprecation approach, we aim to balance innovation with user experience, ensuring that authors have adequate resources and time to transition without disruption.","## Decision

1. Add the `@deprecated` TS notice, if possible, to the corresponding type
2. Mark the prop as deprecated in the component's documentation
3. Add an eslint rule or extend an existing one to warn against using the deprecated prop
4. Update the `primer/react` eslint plugin at github/github and evaluate the impact of the deprecation
5. If the change is minimal and safe, proceed with the auto fix of the eslint rule and create PRs by codeowners
6. If the change is large, add an eslint disable to each instance of the deprecated prop at github/github and make sure they show up on the accessibility score cards so that we can track the usage of the deprecated prop
7. Enable the eslint rule afterwards in github/github so that the new instances of the deprecated prop are heavily discouraged"
"## Context

- Proxy support is required for some enterprises and organizations to start using their own self-hosted runners
- While there is not a standard convention, many applications support setting proxies via the environment variables `http_proxy`, `https_proxy`, `no_proxy`, such as curl, wget, perl, python, docker, git, and R
  - Some of these applications use `HTTPS_PROXY` versus `https_proxy`, but most understand or primarily support the lowercase variant","## Decision  
Arachne will support proxy configuration via standard environment variables: `http_proxy`, `https_proxy`, and `no_proxy`.  

### Details:  
1. **Environment Variable Convention**:  
   - The lowercase variants (`http_proxy`, `https_proxy`, `no_proxy`) will be the primary convention followed, aligning with the majority of applications.  
   - Uppercase variants (`HTTP_PROXY`, `HTTPS_PROXY`, `NO_PROXY`) may also be supported for compatibility but will not be emphasized in documentation or guidance.

2. **Implementation Scope**:  
   - Proxy settings will be incorporated into Arachne's configuration mechanism. Wherever HTTP/HTTPS calls or connections are made within Arachne or its modules, these environment variables will be checked and respected.
   - Clear documentation will be provided to ensure that users understand how to configure proxy settings properly.

3. **Transparency and Configurability**:  
   - Proxy settings applied via environment variables will be reflected in Arachne's introspectable configuration data structure, ensuring users can see what proxy settings are being used at runtime.
   - Overriding proxy settings via other means (e.g., specific configuration files or module-level options) will also be supported, but environment variables will be the default mechanism.

4. **Scope for Modular Support**:  
   - Modules or plugins that involve network communication can extend their functionality to respect proxy configurations defined via these environment variables.  

Adopting this decision ensures compatibility with enterprise systems while maintaining Arachne's principles of transparency, introspectability, and configurability.","## Decision

We will update the Runner to use the conventional environment variables for proxies: `http_proxy`, `https_proxy`, and `no_proxy` if they are set.
These are described in detail below:
- `https_proxy` a proxy URL for all https traffic. It may contain basic authentication credentials. For example:
  - http://proxy.com
  - http://127.0.0.1:8080
  - http://user:password@proxy.com
- `http_proxy` a proxy URL for all http traffic. It may contain basic authentication credentials. For example:
  - http://proxy.com
  - http://127.0.0.1:8080
  - http://user:password@proxy.com
- `no_proxy` a comma-separated list of hosts that should not use the proxy. An optional port may be specified. For example:
  - `google.com`
  - `yahoo.com:443`
  - `google.com,bing.com`

We won't use `http_proxy` for https traffic when `https_proxy` is not set, this behavior lines up with any libcurl based tools (curl, git) and wget.
Otherwise, action authors and workflow users need to adjust to differences between the runner proxy convention, and tools used by their actions and scripts.  

Example:  
  Customer sets `http_proxy=http://127.0.0.1:8888` and configures the runner against `https://github.com/owner/repo`, with the `https_proxy` -> `http_proxy` fallback, the runner will connect to the server without any problem. However, if a user runs `git push` to `https://github.com/owner/repo`, `git` won't use the proxy since it requires `https_proxy` to be set for any https traffic.

> `golang`, `node.js`, and other dev tools from the Linux community use `http_proxy` for both http and https traffic based on my research.

A majority of our users are using Linux where these variables are commonly required to be set by various programs. By reading these values, we simplify the process for self-hosted runners to set up a proxy and expose it in a way users are already familiar with.

A password provided for a proxy will be masked in the logs.

We will support the lowercase and uppercase variants, with lowercase taking priority if both are set."
"## Context

Command echoing as a default behavior tends to clutter the user logs, so we want to swap to a system where users have to opt in to see this information.

Command outputs will still be echoed in the case there are any errors processing such commands. This is so the end user can have more context on why the command failed and help with troubleshooting.

Echo output in the user logs can be explicitly controlled by the new commands `::echo::on` and `::echo::off`. By default, echoing is enabled if `ACTIONS_STEP_DEBUG` secret is enabled, otherwise echoing is disabled.","## Decision 
We will change the default behavior of command echoing to be disabled unless explicitly opted into.  

- By default, command echoing in user logs will be disabled unless the `ACTIONS_STEP_DEBUG` secret is enabled.
- To provide flexibility, users will be able to explicitly control echoing via the commands `::echo::on` and `::echo::off`. This allows users to opt-in or opt-out of echoing as needed during their workflows.
- When command echoing is disabled, the logs will be less cluttered, improving readability.
- Command outputs will still be echoed in the event of errors to provide necessary context for debugging and troubleshooting. This ensures failure analysis remains effective and transparent.
- Documentation will be updated to clearly describe the new behavior and how to control echoing. This includes guidance on enabling `ACTIONS_STEP_DEBUG` and using the `::echo` commands. 

This approach maintains transparency where necessary while optimizing log readability and user control.","## Decision
- The only commands that currently echo output are
  - `remove-matcher`
  - `add-matcher`
  - `add-path`
- These will no longer echo the command, if processed successfully
- All commands echo the input when any of these conditions is fulfilled:
  1. When such commands fail with an error
  2. When `::echo::on` is set
  3. When the `ACTIONS_STEP_DEBUG` is set, and echoing hasn't been explicitly disabled with `::echo::off`
- There are a few commands that won't be echoed, even when echo is enabled. These are (as of 2019/11/04):
   - `add-mask`
   - `debug`
   - `warning`
   - `error`
- The three commands above will not echo, either because echoing the command would leak secrets (e.g. `add-mask`), or it would not add any additional troubleshooting information to the logs (e.g. `debug`). It's expected that future commands would follow these ""echo-suppressing"" guidelines as well. Echo-suppressed commands are still free to output other information to the logs, as deemed fit."
"## Context

- Provide a mechanism in the runner to include extra information in `Set up job` step's log.
  Ex: Include OS/Software info from Hosted image.","## Decision  
To enhance the transparency and debugability of jobs, the runner will be updated to include a mechanism to log additional contextual information during the `Set up job` step. This mechanism will be designed to capture extra details, such as the operating system (OS) and software information available from the Hosted image.  

### Implementation Details:
1. **Integration with Hosted Images**:  
   - The runner code will have the capability to query the Hosted image for relevant metadata (OS version, installed software, etc.).
   
2. **Log Structure**:  
   - Ensure the extra information is formatted clearly in the log to allow users to quickly identify key details. Example:
     ```
     OS: Ubuntu 20.04.3 LTS  
     Installed Software: Docker 20.10.8, Node.js v14.17.6
     ```
   
3. **Extensibility**:  
   - The mechanism will be designed to allow flexibility for future use cases (e.g., including custom user-defined information).

4. **Performance Impact**:  
   - Careful consideration will be given to minimize the performance overhead when gathering and logging this extra information.

5. **Testing and Validation**:
   - Validate that the added logging works for various hosted image setups.  
   - Test against edge cases where metadata may be unavailable or incomplete.

This decision will lead to clearer, more informative logs, aiding contributors and users in diagnosing configuration-related issues more effectively.","## Decision

The runner will look for a file `.setup_info` under the runner's root directory, The file can be a JSON with a simple schema.
```json
[
  {
    ""group"": ""OS Detail"",
    ""detail"": ""........""
  },
  {
    ""group"": ""Software Detail"",
    ""detail"": ""........""
  }
]
```
The runner will use `::group` and `::endgroup` to fold all detail info into an expandable group.

Both [virtual-environments](https://github.com/actions/virtual-environments) and self-hosted runners can use this mechanism to add extra logging info to the `Set up job` step's log."
"## Context

This ADR proposes adding `steps.<id>.outcome` and `steps.<id>.conclusion` to the steps context.

This allows downstream a step to run based on whether a previous step succeeded or failed.

Reminder, currently the steps contains `steps.<id>.outputs`.","## Decision  
We will add `steps.<id>.outcome` and `steps.<id>.conclusion` to the steps context.

- **`steps.<id>.outcome`** will indicate the result of the step execution at a granular level (e.g., success, failure, skipped, etc.). It provides clarity on how the step concluded.
  
- **`steps.<id>.conclusion`** will represent the overall conclusion or state (e.g., success or failure). This is more abstract and is useful for determining if subsequent steps should execute.

This change will enable conditional execution of downstream steps based on the outcome or conclusion of previous steps, improving configurability and flow control capability for users. 

Additionally, it aligns with existing conventions like `steps.<id>.outputs`, keeping the step context consistent and intuitive.","## Decision

For steps that have completed, populate `steps.<id>.outcome` and `steps.<id>.conclusion` with one of the following values:

- `success`
- `failure`
- `cancelled`
- `skipped`

When a continue-on-error step fails, the outcome will be `failure` even though the final conclusion is `success`."
"## Context

Since configuring self-hosted runners is commonly automated via scripts, the labels need to be able to be created during configuration.  The runner currently registers the built-in labels (os, arch) during registration but does not accept labels via command line args to extend the set registered.

See Issue: https://github.com/actions/runner/issues/262

This is another version of [ADR275](https://github.com/actions/runner/pull/275)","## Decision  
We will add support for registering additional custom labels during the runner's configuration process via command-line arguments.  

### Details:
1. During the runner registration process, users will be able to specify additional, user-defined labels using a command-line argument (e.g., `--labels` or a similar approach).  
2. This enhancement will allow configuration scripts to dynamically add custom labels to runners at the point of registration without requiring manual intervention.  
3. The built-in labels (such as `os` and `arch`) will still be automatically added to every runner. Custom labels will complement these, providing additional flexibility for workflows requiring specific label-based targeting.  

### Justification:
1. **Automation and Flexibility**: This feature aligns with the common practice of automating self-hosted runner configuration via scripts, reducing the need for manual follow-up steps to add labels.  
2. **Improved User Experience**: Having the ability to include custom labels directly during configuration simplifies the process and streamlines the setup for users relying on large-scale self-hosted runners.  
3. **Alignment with Existing Practices**: This decision takes inspiration from ADR275 but expands on it by emphasizing the need for scriptable, command-line-based customization of labels.  

### Implementation Considerations:
- Proper validation will be added to ensure the labels supplied via the command line are valid and adhere to the expected format.
- Documentation and examples will be updated to clarify the new behavior for users.
- If providing invalid labels, the registration process should fail with a clear error message, guiding users to fix the issue.  

This decision improves configurability while maintaining the existing registration simplicity.  ","## Decision

This ADR proposes that we add a `--labels` option to the `config`, which could be used to add custom additional labels to the configured runner.

For example, to add a single additional label the operator could run:
```bash
./config.sh --labels mylabel
```
> Note: the current runner command line parsing and envvar override algorithm only support a single argument (key).

This would add the label `mylabel` to the runner, and enable users to select the runner in their workflow using this label:
```yaml
runs-on: [self-hosted, mylabel]
```

To add multiple labels the operator could run:
```bash
./config.sh --labels mylabel,anotherlabel
```
> Note: the current runner command line parsing and envvar override algorithm only supports a single argument (key).

This would add the label `mylabel` and `anotherlabel` to the runner, and enable users to select the runner in their workflow using this label:
```yaml
runs-on: [self-hosted, mylabel, anotherlabel]
```

It would not be possible to remove labels from an existing runner using `config.sh`, instead labels would have to be removed using the GitHub UI.

The labels argument will split on commas, trim and discard empty strings.  That effectively means don't use commas in unattended config label names.  Alternatively, we could choose to escape commas but it's a nice to have."
"## Context
SS?? fundamentally relies on a third-party provider service to authenticate requests (e.g. OAuth2
via Google). The provider may experience transient faults for any number of reasons - perhaps the
provider is experiencing a transient outage, or our traffic has been temporarily rate limited. We
wanted to build SS?? to anticipate and handle the presence of faults during communication with
authentication providers, no matter the underlying cause.","## Decision  
We will implement a **retry mechanism** with exponential backoff for all communication with the third-party authentication provider.  
This mechanism will include:  
1. **Retry Attempts:** A configurable number of retries after an initial failure to maximize chances of a successful request while avoiding unnecessary resource strain.  
2. **Exponential Backoff:** The time between retries will increase exponentially with each failed attempt to reduce the risk of overwhelming the provider and to gracefully handle rate limiting.  
3. **Jitter:** A small randomized amount of time will be added to backoff intervals to prevent synchronization issues or cascading failures during outages.  
4. **Fail-Fast Logic:** If a certain predefined error is detected (e.g., explicit ""rate limit exceeded"" or ""quota exceeded"" responses from the provider), we may choose to fail immediately, rather than retrying unnecessarily.  
5. **Circuit-Breaker Capability:** If persistent failures are detected over a prolonged period, a circuit breaker pattern will be implemented to temporarily halt attempts and prevent overwhelming the provider or exhausting system resources.  

This decision ensures fault-tolerance for transient issues while minimizing unintended negative impacts on both our system and the provider. Additionally, all retry attempts and circuit breaker states will be **logged and monitored** to provide visibility into authentication issues for debugging and operational insights.","## Decision
We implemented a generic `circuit.Breaker` type, which implements the ""Circuit Breaker"" design
pattern made popular by Michael T. Nygard's book, [""Release It!""](
https://pragprog.com/book/mnee/release-it). All requests to the provider service are issued through
a stateful `circuit.Breaker` instance, which tracks the frequency of request failures. When the
`Breaker` sees that enough requests are failing, it temporarily suspends all outgoing traffic to the
provider (i.e. ""enters `Open` state). After some time, the `Breaker` transitions to a `HalfOpen`
state, in which a limited number of outbound requests are allowed. If failures persist, then the
`Breaker` will once again suspend outbound traffic, re-enter `Open` state, and typically will wait
for a longer interval of time before trying again. If instead the `Breaker` observes that requests
are consistently succeeding, then it will resume all outbound traffic (i.e. enter `Closed` state).

The SS?? [`docs`](/docs/) directory contains a [Circuit Breaker](
/docs/architecture/circuit-breaker.md) document with more details. The implementation can be found
in [`breaker.go`](/internal/auth/circuit/breaker.go)"
"## Context

We make a lot of decisions during the life of a project and
documenting those decisions would help new team members and outside
contributors follow our thinking. It also opens up an opportunity for
constructive criticism around those decisions which will result
in better decision making.

We want to develop a product in the open. Opening up our decision making process for outside contributors is an important part in providing the opportunity to take ownership and impact the project in non-trivial ways.

Recording decisions will also be a useful form of documentation in general as it does not get out of date. All that's documented is that a decision has been made at a certain point in time.","## Decision  
We will adopt the use of Architecture Decision Records (ADRs) to document all significant decisions made during the project's lifecycle. 

Key points of implementation:
1. Each decision will be documented in its own ADR file, following a simple, standardized format. These documents will include the context, decision, rationale, consequences, status, and any alternatives considered.
2. ADRs will be stored in a dedicated, version-controlled repository, ideally alongside the relevant project codebase, making them easily accessible for internal and external contributors.
3. Decisions will be recorded as they are made and updated or referenced whenever circumstances lead to revisiting an earlier decision.
4. Before a decision is finalized, it will undergo a review process where team members and external contributors can provide feedback, fostering collective ownership and promoting better decision-making.
5. These records will serve both as documentation for internal team members and as a transparent mechanism for communicating thought processes and strategic choices to outside contributors.
6. Old decisions that are revisited and updated will remain documented, with clear references to subsequent ADRs to preserve the history of the decision-making process.

This approach will encourage open collaboration, guide future work, and provide a historical record of the project's architecture and technical decisions.","## Decision

We will adopt a format similar to [Architecture Decision
Records](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions) (ADR)
to propose and document notable decisions. In contrast to ADRs we will try to embrace this tool for more than just architectural concerns. Decisions regarding development practices and product direction are just as important.

What decisions are notable and which are not is left to common-sense and informal consensus among the team.

Decisions may be proposed and discussed informally, should however eventually end up ÃÂÃÂ¡ÃÂÃÂª with all relevant discussion summarized ÃÂÃÂ¡ÃÂÃÂª in the `doc/decisions/` directory of this repository.

Decisions are numbered to have a clear identifier."
"## Context

Extensions are defined by an EDN file accessed from decentralized storage. An URI schema allows to identify those files.","## Decision  
We will standardize an Extension Definition EDN (ExtDef) structure accessed via decentralized storage URIs.  
- **The EDN Structure:**  
  Extensions will follow a specific EDN schema that defines their metadata, dependencies, and configuration requirements. This ensures consistency and compatibility with Arachne's overarching configuration model.  

- **Decentralized Storage URIs:**  
  Extensions will be identified and retrieved using a specialized URI scheme that supports decentralized storage mechanisms (e.g., IPFS, Arweave). This ensures extensibility, security, and resilience against centralized points of failure.  

- **Validation:**  
  An Arachne module will handle the validation of these ExtDef files, confirming that they comply with the defined schema before integration into the application configuration. Any invalid ExtDef will provide detailed error feedback for developers.  

This approach ensures modularity, transparency, and a clean separation of configuration from runtime states while embracing decentralized principles.","## Decision

URI follows ethereum URI schema as specified in [EIP 831](https://github.com/ethereum/EIPs/blob/master/EIPS/eip-831.md)


```
uri                     = ""ethereum:"" path
path                    = ""status:extension"" "":"" storage ""@"" id
storage                 = STRING (e.g. IPFS)
id                      = STRING (e.g. IPFS hash)
```

An example of an extension available on IPFS is: `ethereum:status:extension:ipfs@QmTeW79w7QQ6Npa3b1d5tANreCDxF2iDaAPsDvW6KtLmfB`"
"## Context

We want to launch our beta in Q2. This requires us to keep a tight scope and stay on the critical path.

Group chat is not as vital as 1-1 chat for the chat experience. It is also
likely not as useful for an MVP as public chat is, since this gives people a
chance to talk to strangers and it is open by default.

Whether group chats are in scope or not has been a recurring discussing and a
lot of effort has been wasted related to this.

There are currently a lot of outstanding regressions related to group chat: https://github.com/status-im/status-mobile/labels/group-chat Additionally, since group chats are private the encryption and security of those are generally harder than 1-1 and public chat.","## Decision  
Group chats will be deprioritized and taken out of scope for the beta launch of the application. The focus for the beta release will remain on 1-1 chat and public chat, as these features are more critical to delivering value to users and achieving the goals of the minimum viable product (MVP).

### Rationale:
1. **Critical Path Focus**: Excluding group chats allows the team to concentrate on delivering core features that are essential for the beta launch, staying on track for the Q2 timeline.
2. **Impact**: 1-1 chat and public chat provide the most immediate and broad utility for the MVP, whereas group chats, while useful, are not as critical for early adoption.
3. **Technical Complexity**: Group chat introduces additional complexity, especially around encryption and security, which adds risk to meeting the beta timeline. Addressing regressions and ensuring a stable experience would demand significant resources.
4. **Past Overhead**: Removing group chat from scope puts an end to recurring discussions and the effort wasted on unresolved regressions, allowing the team to direct energy toward higher-priority tasks.

The team may revisit this decision post-beta launch when there are more resources and time available to explore group chat functionality in detail.","## Decision

Disable group chat for beta and don't work on bugs related to it until after. See https://github.com/status-im/status-mobile/issues/3995

This ensures we can release beta without blockers, and then we can take some
time to fix group chats properly."
"## Context

Currently peers for messaging are hardcoded in the app. This means we can't
easily scale, as some of these nodes might fill up when we have more than N
active users.

Discovery v5 protocol (https://ideas.status.im/ideas/092-disc-v5-research,
https://github.com/fjl/p2p-drafts/blob/master/discv5-eip.md) allow us to
discover new peers from the app and scale server peers in our cluster
independently. This is vital for high availability/reliability and security.","## Decision  
We will implement the Discovery v5 protocol in our application to enable dynamic peer discovery for messaging.  

### Rationale:
1. **Scalability**: By adopting Discovery v5, peers will no longer need to be hardcoded. This allows the network to dynamically scale as the user base grows, without requiring manual configuration of nodes.  
2. **High Availability**: Discovery v5 ensures that users can find alternative peers in case of node failures or resource exhaustion, supporting better uptime and reliability.  
3. **Security**: The protocol helps in randomizing the selection of peers, reducing the risk of targeted attacks on specific hardcoded nodes or clusters.  
4. **Decoupling**: Server peers in the cluster can scale independently of the application since the discovery process will handle finding and connecting to new nodes automatically.  

### Implementation Plan:
1. Integrate the Discovery v5 protocol library into the application codebase.  
2. Replace the current hardcoded peer logic with dynamic peer discovery based on Discovery v5.  
3. Test the implementation in a controlled environment to verify behavior under different scaling and failover scenarios.  
4. Roll out the feature incrementally, with robust monitoring to validate its effects on scalability, availability, and security.  

By implementing Discovery v5, we align our system design with the goals of creating a scalable, resilient, and secure messaging infrastructure.  ","## Decision

- Use and enable Discovery v5 for all networks
- Do this before beta is released

This means we have capacity to achieve 5000+ DAU / 500 concurrent connection. It
seems unlikely we can do so with reliable messaging in the current setup.

Trade-off for this is:
- Uncertainty in introducing a new protocol leading to possible delays
- Possible increase in CPU/Network (we can disable protocol once peers are found though)"
"## Context

Idea [142-Wallet-Compatibility](https://ideas.status.im/ideas/142-wallet-compatibility/README) changes the way we generate keys starting from the 12 mnemonic words.

This change allows users to create a wallet in other apps and import the same address in Status using the 12 mnemonic words.","## Decision  
We will adopt the wallet compatibility approach outlined in Idea [142-Wallet-Compatibility](https://ideas.status.im/ideas/142-wallet-compatibility/README).

This means:
1. We will generate wallet keys and addresses using the BIP-39 and BIP-44 standards, which are widely used in the cryptocurrency ecosystem.
2. This change will align Status’ wallet functionality with industry norms, allowing users to import wallets created in other applications using the same 12 mnemonic words.
3. Existing users will retain their existing wallets to avoid disruption, but new wallets will follow the new standard.

By implementing this change, we improve user experience and interoperability without compromising security, aligning with both user expectations and industry best practices.","## Decision

* update the BIP39 seed generation to use the salt `""mnemonic""` instead of `""status-im""` following [BIP39](https://github.com/bitcoin/bips/blob/master/bip-0039.mediawiki#from-mnemonic-to-seed).

* update the master key generation using the constant `""Bitcoin seed""` instead of `""status-im""`, following [BIP32](https://github.com/bitcoin/bips/blob/master/bip-0032.mediawiki#master-key-generation).

* remove the use of the password in the salt during the BIP39 seed generation (password is not removed from the app in general, and it's still required to encrypt the keys on the device)."
