context,decision,predicted_decision
"## Context

- Proxy support is required for some enterprises and organizations to start using their own self-hosted runners
- While there is not a standard convention, many applications support setting proxies via the environment variables `http_proxy`, `https_proxy`, `no_proxy`, such as curl, wget, perl, python, docker, git, and R
  - Some of these applications use `HTTPS_PROXY` versus `https_proxy`, but most understand or primarily support the lowercase variant","## Decision 
## Decision

To support proxy configuration for self-hosted runners in enterprise environments, we will adopt the widely used convention of leveraging environment variables for proxy settings. Specifically:

- The runner will read and respect the following lowercase environment variables if they are set: `http_proxy`, `https_proxy`, and `no_proxy`.
- We will ensure compatibility primarily with these lowercase variants as they are supported by the majority of applications.
- Uppercase variants such as `HTTP_PROXY` or `HTTPS_PROXY` will not be supported initially, to avoid ambiguity and maintain consistency with the common standard.
- Documentation will clearly specify these environment variables as the supported method for proxy configuration.
- This approach enables seamless integration with existing enterprise proxy setups without introducing custom configuration parameters.","## Decision

We will update the Runner to use the conventional environment variables for proxies: `http_proxy`, `https_proxy`, and `no_proxy` if they are set.
These are described in detail below:
- `https_proxy` a proxy URL for all https traffic. It may contain basic authentication credentials. For example:
  - http://proxy.com
  - http://127.0.0.1:8080
  - http://user:password@proxy.com
- `http_proxy` a proxy URL for all http traffic. It may contain basic authentication credentials. For example:
  - http://proxy.com
  - http://127.0.0.1:8080
  - http://user:password@proxy.com
- `no_proxy` a comma-separated list of hosts that should not use the proxy. An optional port may be specified. For example:
  - `google.com`
  - `yahoo.com:443`
  - `google.com,bing.com`

We won't use `http_proxy` for https traffic when `https_proxy` is not set, this behavior lines up with any libcurl based tools (curl, git) and wget.
Otherwise, action authors and workflow users need to adjust to differences between the runner proxy convention, and tools used by their actions and scripts.  

Example:  
  Customer sets `http_proxy=http://127.0.0.1:8888` and configures the runner against `https://github.com/owner/repo`, with the `https_proxy` -> `http_proxy` fallback, the runner will connect to the server without any problem. However, if a user runs `git push` to `https://github.com/owner/repo`, `git` won't use the proxy since it requires `https_proxy` to be set for any https traffic.

> `golang`, `node.js`, and other dev tools from the Linux community use `http_proxy` for both http and https traffic based on my research.

A majority of our users are using Linux where these variables are commonly required to be set by various programs. By reading these values, we simplify the process for self-hosted runners to set up a proxy and expose it in a way users are already familiar with.

A password provided for a proxy will be masked in the logs.

We will support the lowercase and uppercase variants, with lowercase taking priority if both are set."
"## Context

Command echoing as a default behavior tends to clutter the user logs, so we want to swap to a system where users have to opt in to see this information.

Command outputs will still be echoed in the case there are any errors processing such commands. This is so the end user can have more context on why the command failed and help with troubleshooting.

Echo output in the user logs can be explicitly controlled by the new commands `::echo::on` and `::echo::off`. By default, echoing is enabled if `ACTIONS_STEP_DEBUG` secret is enabled, otherwise echoing is disabled.","## Decision 
## Decision

Command echoing will be disabled by default to reduce clutter in user logs.

Users can explicitly enable or disable echoing using the commands `::echo::on` and `::echo::off`.

Echo output will always be enabled automatically if the `ACTIONS_STEP_DEBUG` secret is set.

Errors during command processing will cause outputs to be echoed regardless of the current echo setting, to assist with troubleshooting.","## Decision
- The only commands that currently echo output are
  - `remove-matcher`
  - `add-matcher`
  - `add-path`
- These will no longer echo the command, if processed successfully
- All commands echo the input when any of these conditions is fulfilled:
  1. When such commands fail with an error
  2. When `::echo::on` is set
  3. When the `ACTIONS_STEP_DEBUG` is set, and echoing hasn't been explicitly disabled with `::echo::off`
- There are a few commands that won't be echoed, even when echo is enabled. These are (as of 2019/11/04):
   - `add-mask`
   - `debug`
   - `warning`
   - `error`
- The three commands above will not echo, either because echoing the command would leak secrets (e.g. `add-mask`), or it would not add any additional troubleshooting information to the logs (e.g. `debug`). It's expected that future commands would follow these ""echo-suppressing"" guidelines as well. Echo-suppressed commands are still free to output other information to the logs, as deemed fit."
"## Context

- Provide a mechanism in the runner to include extra information in `Set up job` step's log.
  Ex: Include OS/Software info from Hosted image.","## Decision 
## Decision

We will extend the runner's `Set up job` step to include additional contextual information in its logs, such as OS and software details from the hosted image. This enhancement aims to improve transparency and debugging by providing clearer environment details at the start of each job. The extra information will be integrated in a structured, standardized format to maintain log readability and facilitate automated parsing when necessary.","## Decision

The runner will look for a file `.setup_info` under the runner's root directory, The file can be a JSON with a simple schema.
```json
[
  {
    ""group"": ""OS Detail"",
    ""detail"": ""........""
  },
  {
    ""group"": ""Software Detail"",
    ""detail"": ""........""
  }
]
```
The runner will use `::group` and `::endgroup` to fold all detail info into an expandable group.

Both [virtual-environments](https://github.com/actions/virtual-environments) and self-hosted runners can use this mechanism to add extra logging info to the `Set up job` step's log."
"## Context

This ADR proposes adding `steps.<id>.outcome` and `steps.<id>.conclusion` to the steps context.

This allows downstream a step to run based on whether a previous step succeeded or failed.

Reminder, currently the steps contains `steps.<id>.outputs`.","## Decision 
## Decision Outcome

We will add `steps.<id>.outcome` and `steps.<id>.conclusion` fields to the steps context because:

- It enables downstream steps to conditionally execute based on the success or failure of previous steps.
- It improves workflow flexibility and clarity for step dependencies.
- The current `steps.<id>.outputs` only allows output data sharing but does not communicate execution status.
- This addition enhances control flow without impacting existing features.","## Decision

For steps that have completed, populate `steps.<id>.outcome` and `steps.<id>.conclusion` with one of the following values:

- `success`
- `failure`
- `cancelled`
- `skipped`

When a continue-on-error step fails, the outcome will be `failure` even though the final conclusion is `success`."
"## Context

Since configuring self-hosted runners is commonly automated via scripts, the labels need to be able to be created during configuration.  The runner currently registers the built-in labels (os, arch) during registration but does not accept labels via command line args to extend the set registered.

See Issue: https://github.com/actions/runner/issues/262

This is another version of [ADR275](https://github.com/actions/runner/pull/275)","## Decision 
## Decision Outcome

Chosen option: Implement label creation through API calls during runner configuration, because

- The runner currently does not support extending labels via command line arguments during registration.
- Automating self-hosted runner setup requires the ability to create custom labels programmatically.
- Using the API allows labels to be created and managed dynamically in scripts, aligning with automated configuration practices.
- This approach addresses the limitation noted in Issue https://github.com/actions/runner/issues/262 and builds upon the improvements introduced in [ADR275](https://github.com/actions/runner/pull/275).","## Decision

This ADR proposes that we add a `--labels` option to the `config`, which could be used to add custom additional labels to the configured runner.

For example, to add a single additional label the operator could run:
```bash
./config.sh --labels mylabel
```
> Note: the current runner command line parsing and envvar override algorithm only support a single argument (key).

This would add the label `mylabel` to the runner, and enable users to select the runner in their workflow using this label:
```yaml
runs-on: [self-hosted, mylabel]
```

To add multiple labels the operator could run:
```bash
./config.sh --labels mylabel,anotherlabel
```
> Note: the current runner command line parsing and envvar override algorithm only supports a single argument (key).

This would add the label `mylabel` and `anotherlabel` to the runner, and enable users to select the runner in their workflow using this label:
```yaml
runs-on: [self-hosted, mylabel, anotherlabel]
```

It would not be possible to remove labels from an existing runner using `config.sh`, instead labels would have to be removed using the GitHub UI.

The labels argument will split on commas, trim and discard empty strings.  That effectively means don't use commas in unattended config label names.  Alternatively, we could choose to escape commas but it's a nice to have."
"## Context
SS?? fundamentally relies on a third-party provider service to authenticate requests (e.g. OAuth2
via Google). The provider may experience transient faults for any number of reasons - perhaps the
provider is experiencing a transient outage, or our traffic has been temporarily rate limited. We
wanted to build SS?? to anticipate and handle the presence of faults during communication with
authentication providers, no matter the underlying cause.","## Decision 
## Decision

We will implement a retry and fallback mechanism to handle transient faults when communicating with third-party authentication providers in SS??. This mechanism will:

* Detect transient failures such as outages, timeouts, or rate limiting responses.
* Retry requests with exponential backoff and jitter to reduce contention with the provider.
* Implement fallback strategies like circuit breakers to avoid overwhelming the provider during outages.
* Provide adequate logging and telemetry to monitor failure patterns and diagnose issues.

This approach ensures SS?? remains resilient and reliable even when authentication providers experience transient faults.","## Decision
We implemented a generic `circuit.Breaker` type, which implements the ""Circuit Breaker"" design
pattern made popular by Michael T. Nygard's book, [""Release It!""](
https://pragprog.com/book/mnee/release-it). All requests to the provider service are issued through
a stateful `circuit.Breaker` instance, which tracks the frequency of request failures. When the
`Breaker` sees that enough requests are failing, it temporarily suspends all outgoing traffic to the
provider (i.e. ""enters `Open` state). After some time, the `Breaker` transitions to a `HalfOpen`
state, in which a limited number of outbound requests are allowed. If failures persist, then the
`Breaker` will once again suspend outbound traffic, re-enter `Open` state, and typically will wait
for a longer interval of time before trying again. If instead the `Breaker` observes that requests
are consistently succeeding, then it will resume all outbound traffic (i.e. enter `Closed` state).

The SS?? [`docs`](/docs/) directory contains a [Circuit Breaker](
/docs/architecture/circuit-breaker.md) document with more details. The implementation can be found
in [`breaker.go`](/internal/auth/circuit/breaker.go)"
"## Context

We make a lot of decisions during the life of a project and
documenting those decisions would help new team members and outside
contributors follow our thinking. It also opens up an opportunity for
constructive criticism around those decisions which will result
in better decision making.

We want to develop a product in the open. Opening up our decision making process for outside contributors is an important part in providing the opportunity to take ownership and impact the project in non-trivial ways.

Recording decisions will also be a useful form of documentation in general as it does not get out of date. All that's documented is that a decision has been made at a certain point in time.","## Decision 
## Decision Outcome

Chosen option: ""Open architecture decision records using MADR 4.0.0 format"", because

- Documenting architectural and other decisions helps new team members and external contributors understand the project’s evolution.
- Publicly recording decisions promotes transparency and encourages community involvement and constructive feedback.
- MADR 4.0.0 provides a clear, structured, and maintainable way to capture decisions.
- Recording decisions as a chronological log avoids outdated documentation, since each record represents a fixed decision at a point in time.
- This approach aligns well with open development principles, fostering collaboration and shared ownership.","## Decision

We will adopt a format similar to [Architecture Decision
Records](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions) (ADR)
to propose and document notable decisions. In contrast to ADRs we will try to embrace this tool for more than just architectural concerns. Decisions regarding development practices and product direction are just as important.

What decisions are notable and which are not is left to common-sense and informal consensus among the team.

Decisions may be proposed and discussed informally, should however eventually end up ÃÂÃÂ¡ÃÂÃÂª with all relevant discussion summarized ÃÂÃÂ¡ÃÂÃÂª in the `doc/decisions/` directory of this repository.

Decisions are numbered to have a clear identifier."
"## Context

Extensions are defined by an EDN file accessed from decentralized storage. An URI schema allows to identify those files.","## Decision 
## Decision

Extension URIs must conform to the established EDN file schema and be accessible via decentralized storage protocols. The system will strictly enforce this URI schema to locate and retrieve extension definitions, ensuring consistency and reliability in extension discovery. This design promotes decentralized management of extensions, leveraging the strengths of EDN for configuration while maintaining a clear standard for URI resolution within the architecture.","## Decision

URI follows ethereum URI schema as specified in [EIP 831](https://github.com/ethereum/EIPs/blob/master/EIPS/eip-831.md)


```
uri                     = ""ethereum:"" path
path                    = ""status:extension"" "":"" storage ""@"" id
storage                 = STRING (e.g. IPFS)
id                      = STRING (e.g. IPFS hash)
```

An example of an extension available on IPFS is: `ethereum:status:extension:ipfs@QmTeW79w7QQ6Npa3b1d5tANreCDxF2iDaAPsDvW6KtLmfB`"
"## Context

We want to launch our beta in Q2. This requires us to keep a tight scope and stay on the critical path.

Group chat is not as vital as 1-1 chat for the chat experience. It is also
likely not as useful for an MVP as public chat is, since this gives people a
chance to talk to strangers and it is open by default.

Whether group chats are in scope or not has been a recurring discussing and a
lot of effort has been wasted related to this.

There are currently a lot of outstanding regressions related to group chat: https://github.com/status-im/status-mobile/labels/group-chat Additionally, since group chats are private the encryption and security of those are generally harder than 1-1 and public chat.","## Decision 
## Decision

Group chat functionality will be excluded from the beta launch in Q2 to maintain a tight scope and focus on critical features. The initial release will prioritize 1-1 chat and public chat, as they provide essential communication capabilities with fewer security complexities. Group chats, due to their private nature and associated encryption challenges, are deferred to a future release after the beta, allowing time to address outstanding regressions and ensure robust security. This decision minimizes wasted effort and aligns development efforts with essential MVP features.","## Decision

Disable group chat for beta and don't work on bugs related to it until after. See https://github.com/status-im/status-mobile/issues/3995

This ensures we can release beta without blockers, and then we can take some
time to fix group chats properly."
"## Context

Currently peers for messaging are hardcoded in the app. This means we can't
easily scale, as some of these nodes might fill up when we have more than N
active users.

Discovery v5 protocol (https://ideas.status.im/ideas/092-disc-v5-research,
https://github.com/fjl/p2p-drafts/blob/master/discv5-eip.md) allow us to
discover new peers from the app and scale server peers in our cluster
independently. This is vital for high availability/reliability and security.","## Decision 
## Decision

We will adopt the Discovery v5 protocol for peer discovery in our messaging app. 

This approach eliminates the reliance on hardcoded peers, allowing dynamic peer discovery and better scalability as the number of active users grows.

Adopting Discovery v5 enables the system to independently scale server peers, enhancing high availability, reliability, and security.

Implementation will follow the specifications outlined in the Discovery v5 protocol:
- https://ideas.status.im/ideas/092-disc-v5-research
- https://github.com/fjl/p2p-drafts/blob/master/discv5-eip.md

This decision supports a more resilient and extensible network topology for messaging peers.","## Decision

- Use and enable Discovery v5 for all networks
- Do this before beta is released

This means we have capacity to achieve 5000+ DAU / 500 concurrent connection. It
seems unlikely we can do so with reliable messaging in the current setup.

Trade-off for this is:
- Uncertainty in introducing a new protocol leading to possible delays
- Possible increase in CPU/Network (we can disable protocol once peers are found though)"
"## Context

Idea [142-Wallet-Compatibility](https://ideas.status.im/ideas/142-wallet-compatibility/README) changes the way we generate keys starting from the 12 mnemonic words.

This change allows users to create a wallet in other apps and import the same address in Status using the 12 mnemonic words.","## Decision 
## Decision

We will adopt the BIP32/BIP39/BIP44 standard HD key derivation method for generating keys from a 12-word mnemonic seed phrase. This approach aligns our key derivation process with widely used wallet standards, facilitating wallet compatibility and interoperability.

By implementing this standard, users will be able to create wallets in external applications that follow BIP44 and import the same addresses into Status using their existing 12-word mnemonic phrases.

Specifically, the SDK will:

- Use BIP39 to convert the mnemonic to a seed.
- Use BIP32 to derive hierarchical keys from the seed.
- Use the BIP44 path `m/44'/<coin_type>'/0'/0/0` (where `<coin_type>` is the Cosmos coin type as per SLIP-44) for derivation of the account key.
- Generate the public/private keypair from the derived key to produce the address.

This change improves interoperability with a wide range of wallets and aligns with common blockchain industry standards. It does not affect existing addresses generated by prior methods, so existing wallets will not be broken by this update.","## Decision

* update the BIP39 seed generation to use the salt `""mnemonic""` instead of `""status-im""` following [BIP39](https://github.com/bitcoin/bips/blob/master/bip-0039.mediawiki#from-mnemonic-to-seed).

* update the master key generation using the constant `""Bitcoin seed""` instead of `""status-im""`, following [BIP32](https://github.com/bitcoin/bips/blob/master/bip-0032.mediawiki#master-key-generation).

* remove the use of the password in the salt during the BIP39 seed generation (password is not removed from the app in general, and it's still required to encrypt the keys on the device)."
"## Context

On the path to releasing a usable beta we've faced a variety of performance
issues:

- https://github.com/status-im/ideas/issues/55
- https://ideas.status.im/ideas/071-low-traffic
- https://ideas.status.im/ideas/076-smooth-ui
- https://ideas.status.im/ideas/083-energy-efficient

Some of these performance issues are related to the use of LES, especially on
Mainnet. Examples of problems include: slow/hot sync, disk filling up, bandwidth
usage, etc. This can partly be remedied by the use of CHT to speed up sync
(https://github.com/status-im/status-go/wiki/Updating-CHT-BloomTrie).

In order to simplify the problem, we decided earlier this year to not spend too
much time looking into performance improvements related to LES, instead focusing
our efforts on improving the performance on Whisper and in client-side code.

This also means we don't have a full picture of to what extent LES is a
performance bottleneck for the Status app. It is possible proper use of CHT,
slowing sync down, vary load depending on if you are on WiFi or not, etc, can
solve these problems. However, the consensus right now is that ULC is the more
promising route to take.

However, since ULC isn't ready yet, this means we are relying on Infura. This
is a bad idea from a decentralization and security point of view. This can be
partly remedied by allowing the user to run an upstream node. It is still a bad
trust model, relying on third-party Ethereum nodes, and we want to get away
from this as soon as possible.

With ULC it is possible to connect to more than one node, which increases
decentralization and security.","## Decision 
## Decision

We will continue to prioritize development and optimization of the ULC (Ultra Light Client) implementation as the primary solution for improving performance and decentralization in the Status app.

In the interim, until ULC is ready:
- We will rely on Infura as the default upstream node provider, recognizing the inherent tradeoffs in centralization and trust.
- We will provide an option for users to configure and run their own upstream Ethereum nodes to mitigate reliance on third parties.
- We will apply partial remedies such as using CHTs to speed up sync, adjusting sync load based on connectivity (e.g., WiFi), and other incremental improvements to LES to alleviate major performance issues without exhaustive optimization efforts.

This approach balances current technical limitations, security and decentralization goals, and practical constraints while paving the path toward adopting ULC for more robust, decentralized, and performant operation.","## Decision

1. Rely on upstream nodes for beta. For the closed beta scheduled to be releases
Q2 we will provide two ways of accessing the Ethereum network:

- Upstream RPC with Infura (default)
- Custom upstream node (https://github.com/status-im/status-mobile/issues/3994)

From a decentralization point of view we need the latter before we can release
the beta.

2. ULC MVP. Additionally, as soon as beta is released, assess and start to
   introduce ULC as an experimental non-default mode in the app.
   
By doing this we also support the network, since it is still a very new
protocol. ULC requires trusted peers to operate, and right now trust is
established by config (list of trusted peers).

Initially we could hardcode these nodes, with option to add your own. Later on
we can have some form of distributed directory with a rating system. This also
likely requires merging ULC upstream, so we aren't the only ones running trusted
nodes.

3. LES track (optional). If we still have resources and there's interest,
optionally run a parallel track to clean up LES usage (update CHT, cluster) and
understand exact performance impact and viablity of running LES on
resource-constrained devices.

These three decisions balances the following trade-offs:

- get a usable beta released as soon as possible
- provide users with options to get minimal amount of decentralization
- pave the way for trustless usage by default (ULC/LES node)"
"## Context

We have some data that we don't want to appear in the logs (user passwords are
a good example). Currently, they are passed around as strings, that could be
printed out by mistake in a log entry (see https://github.com/status-im/status-mobile/issues/4053)","## Decision 
## Decision

We will introduce a new type, called `SensitiveString`, to encapsulate sensitive data such as passwords. This type will behave like a string in all respects except:

- It will override the `String()` and `GoString()` methods to return a redacted placeholder (e.g., `<redacted>`) instead of the actual content.

- It will implement logging interface hooks to ensure that when logged, the sensitive data is not printed.

- Internally, the actual string value can be accessed explicitly by methods designed for that purpose, preventing accidental exposure in logs.

By wrapping sensitive data in `SensitiveString`, developers are forced to treat these values carefully. Logging frameworks will recognize `SensitiveString` and redact the output automatically.

This approach balances safety and usability, ensuring sensitive strings are not inadvertently logged while maintaining operability.","## Decision

To minimize the risk of leaking passwords through logs, we should not pass
passwords as strings in our codebase. We introduced a new type `MaskedData` in
`status-im.utils.security`.
update (16-Dec-2022) `status-im.utils.security` is now moved over to `utils.security.core` 

We use `(security/mask-data <data to hide>` to wrap sensitive data into this
type and then use `(security/unmask <masked-data>)` to get the plaintext back.

It is important to keep that sensitive data masked as much as possible, until
you need the plaintext to pass to the extenral APIs.

Example:
```clojure
(println (security/mask-data ""my-plaintext-password"")) ;; Outputs ""******""
(println (security/unmask (security/mask-data ""my-plaintext-password""))) ;; Outputs ""my-plaintext-password""
```"
"## Context

Originally, we supported 3rd party status extensions in form of javascript jailed execution environment (eq Jail) + small js library exposing chat commands API to js code.

While neat in theory, it has some serious downsides:

- Design of the API was quite poor, preferring mutable semantics over stateless API leveraging strength of the host application (cljs/re-frame).
  As a result of that, more dynamic/state requiring things (like the live tx detail in `/send` command messages) were very hard to do,
  so instead of ""eating our own dogfood"", we decided to side-step the API and implement such things as hard-coded logic in the app, while partly
  retaining the js code for ""easier"" things (like parameter declaration).
  Needles to say, such efforts produced code of very poor quality, riddling our app with hard-coded ""magic"" everywhere in the codebase, completely
  defeating the point of ""dogfooding"" while still requiring more effort and being much more error prone (no way to unit test jail logic) because 
  of the need to asynchronously communicate with jail for leftover logic in command messages (the parts not hardcoded in app).
  
- We were in a state where there was not even one command defined completely in jail, with all of them requiring custom hardcoded logic in app to
  actually work.
  Due to numerous changes and rush to get things working, half of the API was obsolete and was not working/working differently then described in
  the API documentation.
  
- We are quite tight stretched regarding performance and the Jail didn't particularly help with that - whenever some command message was defined in
  Jail, it required constant RN Bridge ""ping-pong"" whenever sending the message or receiving the message, eating more resources + breaking otherwise
  quite simple logic into harder to reason asynchronous call chains (execute method defined in Jail, wait for the result, execute next method in Jail...).
  
- Till now, there was no real interest in 3rd party bots anyway - the only ""real"" DAPPs submitted to status were ""normal"" DAPPs utilising just the `web3.js`
  API and built on top of regular web technologies, so they could be ran in any Ethereum client like Metamask or Mist, besides Status.
  
- There is a very promising new concept of extensions (project pluto), which will enable to extend status with much nicer and declarative extension
  definitions.
  Such extensions will not be able to only hook-in into the command messages logic, but also other application (host) hooks, like wallet assets/collectibles,
  chat contacts, etc.","## Decision 
## Decision

We decided to **deprecate the existing javascript jailed execution environment (Jail) for 3rd party status extensions** due to the following:

- The API design favored mutable semantics causing complexity and poor code quality when trying to implement dynamic/stateful features.
- No commands were fully implemented within Jail; all required hardcoded logic in the host app, undermining the purpose of the Jail.
- Obsolete and inconsistent API implementations created confusion and maintenance burden.
- Performance issues due to frequent asynchronous communication with Jail leading to inefficient resource use and complicated logic.
- Lack of real adoption of 3rd party bots within Jail; most extensions use standard web3.js DAPPs running independently.
- The emergence of the new extensions model (Project Pluto) promises more declarative, powerful, and integrated extension capabilities beyond just command messages, including hooks into other app features.

Therefore, we will move forward by **phasing out the Jail** in favor of the new extensions framework, focusing development efforts on the Pluto extensions system which offers a more maintainable, performant, and expressive approach to extending Status functionalities.","## Decision

In the light of points above, we decided to remove Jail and `Status.js` API from the application and re-work command messages in set of nicely
encapsulated app level protocols, so command related logic will be defined in one place, commands will be able to leverage strength of our platform
and development of any new functionality related to them will be much faster and more pleasant. 
We will address the 3rd party code issue separately by extensions."
"## Context

The whitepaper describes Tribute to Talk (TtT) as an economics-based anti-spam filter for receiving messages and ""cold"" contact requests from user. Stakeholders would stake a minimum amount of SNT that another Status stakeholder must deposit in order to contact him directly.
The whitepaper also proposes that the deposit is only forfeited to the recipient if he replies.","## Decision
## Decision

We will implement Tribute to Talk (TtT) as an anti-spam economic filter by requiring senders to stake a minimum
amount of SNT as a deposit before sending messages or contact requests to a recipient. The deposit will only be
forfeited to the recipient if the recipient replies to the sender, incentivizing meaningful interactions while filtering
spam.

This design choice ensures that recipients are protected from unsolicited messages and cold contact requests, while
still enabling communication between stakeholders. The staking requirement dynamically aligns incentives and reduces
spam by imposing an economic cost on message senders.","## Decision

Considering:
- the absence of efficient ways to perform anonymous transactions (zk-snarks could be used in the future for that)
- the impossibility to prove that a recipient has made an actual reply and not some kind of automated reply (captcha solution was proposed, but wouldn't be practical until we can use a solution such as swarm feeds that allow users to make free updates to their captcha without on-chain transactions)
- the limited time to develop the feature

We opted for a solution that:
- doesn't establish a direct correlation between the tribute payment and an on-chain transaction, so it
- uses regular transactions for tributes payment, giving users plausible deniability about the nature of the payment
- doesn't store tribute information on-chain"
"## Context:

Currently, there is only a single team lead in the mobile development team, and after a meeting with the design team, it has been identified that the mobile app lacks polishness. One of the main issues identified is a lack of oversight in certain areas. To address this problem, it has been decided to create an additional role within the team. For each section of the mobile app (communities, syncing & onboarding, activity center & shell, wallet, messaging), a person will be selected to fulfill the responsibilities outlined below.","## Decision 
## Decision

To improve oversight and polish in the mobile app, the mobile development team will create specialized roles, each responsible for a specific section of the app: communities, syncing & onboarding, activity center & shell, wallet, and messaging. Each selected individual will be tasked with ownership and oversight of their respective areas, ensuring higher quality and focused improvements. This decentralization of responsibilities aims to enhance accountability and address polishness issues identified by the design team effectively.","## Decision

The decision is to create an additional role within the mobile development team for each section. The individuals selected for these roles will have the following responsibilities:

- Ensure GitHub issues are created for new features/designs of the section.
- Ensure issues are adequately described and linked as best as possible.
- Ensure issues have a grooming session where other developers can provide their feedback before working on the set of issues.
- Ensure all relevant parties are invited, such as designers, QA, Product Owner, leads, etc., as needed (including the designer who created the feature).
- Ensure there is consensus among the developers working on the section about the decided strategy approach. Ideally, this consensus should be documented.
- Ensure UI quality by organizing designer reviews and guaranteeing pixel perfection.
- Ensure overall implementation is satisfactory based on the predefined requirements.
- Ensure alignment between desktop, web, and mobile versions for the respective section in collaboration with the mobile developers and design team.
- Act as a point of contact for the design team with respect to the section.
- Ensure that someone goes through the designs once they are created with the respective designer.
- Assist the design team with technical feasibility analysis and address any product concerns.
- Facilitate the growth of the next team member into the role.

The people identified for each sections are as follow:

- Messaging @flexsurfer, followed by @alwx
- Syncing & Onboarding @siddarthkay
- Communities @ilmotta, followed by @ajayesivan
- Activity Center & Shell @J-Son89, followed by @Parveshdhull
- Wallet (once the vertical team is created) @J-Son89, followed by @briansztamfater

This will be a rotating post, every 4 months it will go to the next in line.

The wallet team might have longer times for rotation, as stability might be more important. That's still to be decided.

# Follow-up Actions

- Find suitable next in line for Messaging, Onboarding, Communities"
"## Context

During the development of a new Sylius API (based on API Platform) for Product Options, we had to decide how we should handle
Product Option's values collection, to make it efficient and easy to use.","## Decision 
## Decision

We decided to represent Product Option's values collection as a dedicated subresource in the Sylius API.

This approach offers the following benefits:

* Efficient handling and retrieval of values without loading the entire Product Option entity.
* Simplifies the management of values through clear API endpoints dedicated to the collection.
* Aligns with API Platform best practices and RESTful principles.
* Facilitates future extensibility and maintenance.","## Decision and reasoning

Product option values should always be provided with their IRIs. They can exist outside of the `ProductOption` resource 
(e.g. be [related with](https://github.com/Sylius/Sylius/blob/master/src/Sylius/Component/Product/Model/ProductVariant.php#L44) `ProductVariant`).
Moreover, values embedded together with their translations in the `ProductOption` that already has its translations would
result in a massive and unmanageable response."
"## Context and Problem Statement

A big chunk of resources available in Sylius have some part locale aware. Product descriptions, names of payment or shipping methods
should be translated to the customer to provide the best user experience. Right now most of the resources are returned with 
all available translations in the store and proper localization of content is left to the frontend developers. What is more,
this solution is not consistent, as some endpoints already embeds some part of translatables in them. We should provide clear,
easy to use and consistent way of handling customer locales.","## Decision 
## Decision

To provide a consistent and clear way of handling customer locales in Sylius resources, we will standardize the localization approach across all APIs.

1. All locale-aware resource fields (e.g., product descriptions, payment and shipping method names) will return only the translation matching the customer's requested locale by default.
2. The frontend will be responsible for providing the customer's locale preference via request parameters or headers.
3. Endpoints that currently embed multiple translations will be refactored to return only the relevant localized content to reduce payload size and improve clarity.
4. An explicit option will be provided (e.g., query parameter) for clients to request all available translations when needed.
5. Documentation will be updated to reflect the standardized localization approach, simplifying frontend integration and ensuring consistency.

This approach improves user experience by delivering content in the customer's language and reduces ambiguity in API responses.","## Decision Outcome

The first approach should be used in admin section of API, while the third one should be used in shop section. This way, we
will receive best of both worlds with the minimal effort. It is worth mentioning that Sylius have two distinguish entry points
to API - admin and shop. They are concerned about different things and resolves different problems. Unified view of a product
in the shop will make it easy and straightforward to build product pages. At the same time all translation approach should be used in
admin to provide full control over ""translation"" resource - as we should treat them. Therefore, every resource translation
should be linked to the main resource through IRI. Each of these translation resource may be a subject of all CRUD operations
accessible throughout HTTP Verbs."
"## Context

Decisions that affect the development of Terraform Controller that are not
captured via a proposal need to be captured in some way. We need a method that
is lightweight and easy to discover the decision that have been made. The record
of decisions will help future contributors to the project to understand why
something has been implemented or is done a certain way.","## Decision 
## Decision

We will use Architecture Decision Records (ADRs) to capture decisions that affect the Terraform Controller development when they are not included in formal proposals. ADRs provide a lightweight and discoverable way to document decisions, making it easier for future contributors to understand the rationale behind implementation choices.

ADRs will be maintained as markdown files in the project repository to ensure easy access, versioning, and traceability.","## Decision

The project will use [Architectural Decision Records
(ADR)](https://adr.github.io/) to record decisions that are made outside of a
proposal.

A [template](./0000-template.md) has been created based on prior work:

* https://cognitect.com/blog/2011/11/15/documenting-architecture-decisions
* https://adr.github.io/madr/"
"## Context

To detect pull request changes, we can use webhooks or polling using GitHub's
API.","## Decision 
## Decision

We will use GitHub webhooks to detect pull request changes.

Rationale:

- Webhooks provide near real-time notifications of pull request events.
- Polling the GitHub API is less efficient, introduces latency, and increases API usage.
- Webhooks offer a scalable and event-driven mechanism aligning better with modern CI/CD practices.","## Decision

We decided to start with polling for security reasons. Using webhooks would require users to
open an ingress to the cluster. Because of this requirement, we think security conscious folks may refuse to roll this out on production clusters especially in an
air-gapped environment. This does not mean that we will never consider using webhooks for this, but that initially, polling is what we have chosen to implement.

The Branch-Based Planner has two components:

1. Polling Server: Detect Pull Request changes and manage Teraform resource
   state.
2. Informer: Make a comment when new plan output is available."
