context,decision,predicted_decision
"## Context

Currently all files live under the `src` directory. In the `npm` package for `@primer/react`, we specify the following export pattern:

```json5
{
  exports: {
    // ...
    './lib-esm/*': {
      import: [
        // ...
      ],
      require: [
        // ...
      ],
    },
  },
}
```

This pattern, along with our Rollup setup, opts-in files and folders under the `src` directory into the public API of the package. This means that certain parts of the codebase which aren't intended to be used outside of `@primer/react` are considered part of its public API and can be imported and used by consumers.","## Decision 
We will reorganize the codebase to clearly separate public API files from internal implementation files. 
Specifically:
1. Move all files and modules intended to be part of the public API into a dedicated `src/public` directory.
2. Keep internal-only files under `src/internal` or `src/private`, reflecting their non-exported status.
3. Adjust the `exports` field in `package.json` to explicitly export only the paths under `src/public`, preventing accidental exposure of internal files.
4. Configure Rollup and other build tools accordingly to treat only `src/public` files as entry points for bundles and exports.
5. Document this structure to inform contributors about the distinction between public and internal code, and enforce that internal files should not be imported by package consumers.
This approach will maintain a clean and controlled public API surface, reducing accidental dependencies on internal implementation details and enabling safer refactoring of internal code.","## Decision

Adopt a convention in Primer React where internal modules live in the `src/internal` folder. This folder which would include all components, hooks, and other modules which are not intended for usage outside of the project. Files within `src/internal` may be grouped by area, such as `src/internal/components`, `src/internal/hooks`, etc.

In the `""exports""` field of our `npm` package, we can then add the following pattern:

```json5
{
  exports: {
    // ...
    './lib-esm/internal/*': null,
  },
}
```

This pattern would remove any files and folders within `src/internal` from the public API of the `npm` package. This pattern is inspired by [this section](https://nodejs.org/api/packages.html#package-entry-points) from Node.js, specifically this example:

```json
{
  ""name"": ""my-package"",
  ""exports"": {
    ""."": ""./lib/index.js"",
    ""./feature/*.js"": ""./feature/*.js"",
    ""./feature/internal/*"": null
  }
}
```"
"## Context

Reasons for change: Performance, utilise css variables

The main reason for changing our styling architecture is to remove performance issues for applications:

Relevant parts from [primer/discussions#1928](https://github.com/github/primer/discussions/1928#reasons)(Hubbers only link):

1. Initial page loads take longer

   Because styles are injected during runtime, we can not parallelize this work. The page is un-styled till the javascript bundle is
   downloaded and processed. The processing time is longer on slower devices.

   Benchmarks:

   i. Lab benchmarks: rendering a page with 1000 components
   runtime injection of css: 242ms
   static .css files: 96ms (60% faster)

   ii. Application benchmarks: render times for repo directory (>1000 files, [gh/gh#241090](https://github.com/github/github/pull/241090))
   with primer/react Box: 3800ms
   with custom css: 3076ms (20% faster)

2. Slow server side rendering

   Some applications are able to make up for slower initial render times by collecting styles on the server first. In the correct stack, collecting styles requires rendering the app twice before we can ship any html to the user.

   benchmarks: in the issues-app experiment, collecting styles on the server contributed to + 20% of rendering time (450ms on top of 1900ms)

3. Style updates are expensive

   The slowest part of the current stack is updating styles based on props or state. Big changes take linearly longer, worse on slower devices.

   Benchmarks:

   i. Lab benchmarks: updating a page with 1000 components, static runtime css vs. dynamic runtime css (thanks @mattcosta7 for these!)

   re-rendering components with fixed styles on runtime: 242ms
   re-rendering components with dynamic styles on runtime: 441ms (55% slower)

   ii. Application benchmarks: opting out of IconButton for PR diff view (>500 files, [gh/gh#243269](https://github.com/github/github/pull/243269))

   dynamic styles with sx prop: 400ms
   dynamic styles with .css files: 165ms (60% faster)

The other reasons for change are to utilise css variables for theming and improve the guardrails of consuming primer/primitives","## Decision
We will transition our styling architecture from runtime-injected dynamic styles to static CSS files utilizing CSS variables. This approach will be implemented to address multiple performance challenges including initial page load times, server-side rendering delays, and costly style updates on state or prop changes. By leveraging static CSS:

- Initial page loads will parallelize CSS fetching and avoid the delay caused by waiting for JavaScript bundle processing.
- Server-side rendering will no longer require double rendering for style collection, thus reducing render time overhead.
- Style updates will become more efficient as CSS variables and static classes provide cheaper updates compared to runtime-generated styles.

Additionally, this change will enable more effective use of CSS variables to support theming and enforce better guardrails on styling usage consistent with primer/primitives.

This decision is motivated by benchmark data demonstrating substantial performance improvements (20-60%) across different rendering scenarios and device capabilities. The transition plan includes migrating existing dynamic styles to static CSS files with CSS variable support while ensuring backward compatibility during rollout.","## Decisions

1. Manually refactor styles to css files + css modules

   Use css variables from primer/primitives for inexpensive theming support, especially with server side rendering

2. Use css modules with hash

   By importing styles in the component, we can create an explicit dependency between the two. This enables applications using primer to have control over bundling and delivery.

   To begin with, we will ship a single css bundle that can be imported in the application. (example: `import '@primer/react/styles.css'`). When needed, we have the option to delegate bundling of css files to the application (they can be split by page or bundled as a common chunk for all react pages to share)

3. Keep styled-components underneath for supporting sx prop.

   Keep backward compatibility, we might change this in the future

Code example:

```jsx
import clsx from 'clsx'
import classNames from './ActionList.module.css'

const Button = ({className, sx, ...props}}) => {
  return (
    <Box
      as=""button""
      sx={sx}
      // it's important to pass both internal and props.className to the element
      className={clsx(classNames.ActionList, className)}
      {...props}
    >
    </Box>
  )
}
```"
"## Context

> **Note**
> This ADR supercedes [`ADR 009`](./adr-009-interaction-tests.md)

We author tests using a combination of Jest and Playwright. Typically, Jest is
used for unit and integration tests and Playwright is used for Visual Regression
Tests against our Storybook.

In `ADR 009`, we proposed using Storybook's [`play`
functions](https://storybook.js.org/docs/react/writing-stories/play-function) as
the recommended way to author tests that require tests based on user
interactions. In this ADR, we would like to revisit this decision.","## Decision 
We will no longer use Storybook's play functions as the primary method for authoring interaction tests.
Instead, we will adopt a clear separation between unit/integration tests and interaction/end-to-end tests:
- Continue using Jest for unit and integration tests where component logic and behavior are tested in isolation.
- Use Playwright directly for writing interaction and end-to-end tests that simulate user flows and visual regression testing.
This approach aligns better with best practices and tool strengths:
- Play functions are not designed for comprehensive interaction or e2e testing and have limitations in testing complex user flows.
- Using Playwright explicitly for interaction tests provides more control, better debugging, and clearer test organization.
This decision supersedes ADR 009 and reflects our commitment to maintainable, transparent, and effective testing strategies.","## Decision

For tests involving interaction, use Playwright to visit a storybook story and
interact with the component directly. This will allow for easy integration with
Visual Regression Testing and our automated accessibility testing (through axe).
In order to perform interactions, use [actions from
Playwright](https://playwright.dev/docs/input)."
"## Context

There are situations where a component prop can support a value or a ""responsive
value"" that results in the value changing depending on the viewport size. For
example:

```tsx
// Value
<Stack gap=""condensed"" />

// Responsive value
<Stack gap={{ narrow: 'condensed', regular: 'normal', wide: 'spacious' />
```

Typically, a responsive value will support all of our named breakpoints: narrow,
regular, and wide. Authors can use a hook called `useResponsiveValue` to support
resolving the value of a prop based on the current viewport size. The
implementation of this hook uses [`matchMedia`](https://developer.mozilla.org/en-US/docs/Web/API/Window/matchMedia)
which, unfortunately, has a downside: the value of a prop may shift when the
component is server-side rendered. If the prop is used for styles or layout, then this will lead to a layout shift
when the component hydrates and the viewport size is different than the fallback
size on the server.

As a result, we would like to offer a paved path for providing responsive props
in a way tha twill not lead to layout shift during server-side rendering.","## Decision 
To avoid layout shifts during server-side rendering (SSR) due to responsive values, we will introduce a strategy where responsive props have a deterministic fallback value used during SSR.
1. Responsive props will accept either a single value or an object mapping breakpoints (narrow, regular, wide) to values.
2. During SSR, components will render with a fallback value derived from the responsive prop. This fallback will be:
   - Explicitly provided by the author if possible, or
   - Derived by selecting the value for the ""regular"" breakpoint, or another sensible default breakpoint.
3. The `useResponsiveValue` hook will use `matchMedia` on the client to update the value matching the current viewport size.
4. The component should ensure that the server fallback and the client initial value correspond as closely as possible to prevent layout shifts on hydration.
5. Documentation and linting rules will encourage authors to provide explicit fallbacks when using responsive props to reduce the chance of mismatch.
By enforcing a clearly defined fallback value for SSR and then dynamically resolving viewport-specific values on the client, we provide a path to responsive props without causing unwanted layout shifts during hydration.","## Decision

Authors should use data attributes to bridge between responsive values in
JavaScript and the corresponding styles in CSS. Authors should avoid using
JavaScript-driven mechanisms for controlling responsive values in order to
prevent layout shift during SSR.

For example, consider a `Stack` component that has a `gap` prop. This prop can
receive a plain value or one that is a responsive value. To support this,
authors should use the following patterns:

```tsx
type GapScale = 'none' | 'condensed' | 'normal' | 'spacious'

type StackProps = React.PropsWithChildren<{
  // Responsive props should be a union of the value of the prop plus
  // `ResponsiveValue` over that value
  gap?: GapScale | ResponsiveValue<GapScale>
}>

function Stack({children, gap}: StackProps) {
  // The `getResponsiveAttributes` helper is useful for adding the corresponding
  // `data-*` attributes to the container for the compnoent.
  //
  // In this case, it will add `data-gap` and `data-gap-{breakpoint}` attributes
  // with the corresponding value set
  return <StyledStack {...getResponsiveAttributes('gap', gap)}>{children}</StyledStack>
}

const StyledStack = styled.div`
  &[data-gap='none'],
  &[data-gap-narrow='none'] {
    /* ... */
  }

  &[data-gap='condensed'],
  &[data-gap-narrow='condensed'] {
    /* ... */
  }

  /* ... */

  // @custom-media --viewportRange-regular
  @media (min-width: 768px) {
    &[data-gap-regular='none'] {
      /* ... */
    }

    &[data-gap-regular='condensed'] {
      /* ... */
    }

    /* ... */
  }

  // @custom-media --viewportRange-wide
  @media (min-width: 1400px) {
    &[data-gap-wide='none'] {
      /* ... */
    }

    &[data-gap-wide='condensed'] {
      /* ... */
    }

    /* ... */
  }
`
```

By default, this approach uses the following conventions:

- Props which may have responsive values should have a value that is
  serializable, ideally as a `string` or `boolean`
- Props will be provided on the component as a data attribute, using the format:
  `data-{propName}`
- For responsive values, the breakpoint name will be appended to the data
  attribute name specified above. For example: `data-{propName}-{breakpoint}`

Data attributes will act as a bridge between JavaScript and CSS. In CSS, authors
should use these data attributes to apply styles based on the value of the
attribute per-breakpoint.

> [!NOTE]
> There is a utility named `getResponsiveAttributes` that can be used to generate
> the corresponding `data-*` attributes for the props which may have responsive
> values."
"## Context

There are times when a prop is deprecated in favor of a more accessible API or a more flexible prop that can support a wider range of values. In these cases, we want to provide a clear path for authors to migrate from the deprecated prop to the new API.

For
example:

```tsx
// old API
<ActionList>
  <ActionList.Group title=""Group title"">
    <ActionList.Item>Item 1</ActionList.Item>
    <ActionList.Item>Item 2</ActionList.Item>
  </ActionList.Group>
</ActionList>
```

```tsx
// new API
<ActionList>
  <ActionList.Group>
    <ActionList.GroupHeading as=""h2"">Group title</ActionList.GroupHeading>
    <ActionList.Item>Item 1</ActionList.Item>
    <ActionList.Item>Item 2</ActionList.Item>
  </ActionList.Group>
</ActionList>
```","## Decision
When deprecating a prop or API in favor of a new, more flexible or accessible alternative, we will provide a clear, documented migration path for authors to follow. This includes:

1. Publishing clear examples comparing the old usage and the new recommended usage side-by-side.
2. Providing warnings or deprecation notices in the codebase (e.g., console warnings) during the transition period to alert developers when the deprecated prop is used.
3. Offering helper components or utilities where needed to ease the migration (e.g., introducing components like `<ActionList.GroupHeading>` to replace deprecated props such as the `title` prop).
4. Maintaining backward compatibility during a defined transition phase to give authors time to migrate at their own pace.
5. Deprecation documentation will explain the rationale and benefits of the new API to encourage adoption.
6. Eventually, after the transition period, deprecated props will be removed in a major version release according to semantic versioning principles.

This approach ensures transparency and accessibility for authors, minimizes breaking changes, and supports a smooth evolution of the API.","## Decision

1. Add the `@deprecated` TS notice, if possible, to the corresponding type
2. Mark the prop as deprecated in the component's documentation
3. Add an eslint rule or extend an existing one to warn against using the deprecated prop
4. Update the `primer/react` eslint plugin at github/github and evaluate the impact of the deprecation
5. If the change is minimal and safe, proceed with the auto fix of the eslint rule and create PRs by codeowners
6. If the change is large, add an eslint disable to each instance of the deprecated prop at github/github and make sure they show up on the accessibility score cards so that we can track the usage of the deprecated prop
7. Enable the eslint rule afterwards in github/github so that the new instances of the deprecated prop are heavily discouraged"
"## Context

- Proxy support is required for some enterprises and organizations to start using their own self-hosted runners
- While there is not a standard convention, many applications support setting proxies via the environment variables `http_proxy`, `https_proxy`, `no_proxy`, such as curl, wget, perl, python, docker, git, and R
  - Some of these applications use `HTTPS_PROXY` versus `https_proxy`, but most understand or primarily support the lowercase variant","## Decision  
We will support proxy configuration for self-hosted runners by honoring the widely adopted environment variables `http_proxy`, `https_proxy`, and `no_proxy`.  
Specifically:  
- Our software will recognize and use the lowercase variants `http_proxy`, `https_proxy`, and `no_proxy` for configuring outbound proxy behavior.  
- We will not prioritize uppercase variants like `HTTP_PROXY` or `HTTPS_PROXY`, since most widely used applications primarily rely on the lowercase forms. However, we may document the uppercase variants as alternative environment variables some systems use.  
- This approach aligns with broad industry conventions in tools such as curl, wget, git, and docker, ensuring familiar and straightforward user configuration.  
- Supporting proxy settings via environment variables reduces configuration complexity and integrates well with standard deployment environments.","## Decision

We will update the Runner to use the conventional environment variables for proxies: `http_proxy`, `https_proxy`, and `no_proxy` if they are set.
These are described in detail below:
- `https_proxy` a proxy URL for all https traffic. It may contain basic authentication credentials. For example:
  - http://proxy.com
  - http://127.0.0.1:8080
  - http://user:password@proxy.com
- `http_proxy` a proxy URL for all http traffic. It may contain basic authentication credentials. For example:
  - http://proxy.com
  - http://127.0.0.1:8080
  - http://user:password@proxy.com
- `no_proxy` a comma-separated list of hosts that should not use the proxy. An optional port may be specified. For example:
  - `google.com`
  - `yahoo.com:443`
  - `google.com,bing.com`

We won't use `http_proxy` for https traffic when `https_proxy` is not set, this behavior lines up with any libcurl based tools (curl, git) and wget.
Otherwise, action authors and workflow users need to adjust to differences between the runner proxy convention, and tools used by their actions and scripts.  

Example:  
  Customer sets `http_proxy=http://127.0.0.1:8888` and configures the runner against `https://github.com/owner/repo`, with the `https_proxy` -> `http_proxy` fallback, the runner will connect to the server without any problem. However, if a user runs `git push` to `https://github.com/owner/repo`, `git` won't use the proxy since it requires `https_proxy` to be set for any https traffic.

> `golang`, `node.js`, and other dev tools from the Linux community use `http_proxy` for both http and https traffic based on my research.

A majority of our users are using Linux where these variables are commonly required to be set by various programs. By reading these values, we simplify the process for self-hosted runners to set up a proxy and expose it in a way users are already familiar with.

A password provided for a proxy will be masked in the logs.

We will support the lowercase and uppercase variants, with lowercase taking priority if both are set."
"## Context

Command echoing as a default behavior tends to clutter the user logs, so we want to swap to a system where users have to opt in to see this information.

Command outputs will still be echoed in the case there are any errors processing such commands. This is so the end user can have more context on why the command failed and help with troubleshooting.

Echo output in the user logs can be explicitly controlled by the new commands `::echo::on` and `::echo::off`. By default, echoing is enabled if `ACTIONS_STEP_DEBUG` secret is enabled, otherwise echoing is disabled.","## Decision  
We will change the default behavior of command echoing in user logs to be opt-in rather than opt-out. This means:  
- By default, command echoing is disabled to reduce log clutter.  
- Users can enable command echoing explicitly by running the new commands `::echo::on` to turn echoing on, and `::echo::off` to turn it off as needed.  
- Command outputs will always be echoed when an error occurs during command processing, regardless of the echo setting, to aid in troubleshooting.  
- As an additional default override, if the secret `ACTIONS_STEP_DEBUG` is enabled, echoing will be enabled by default.  
This approach balances visibility and log noise, allowing users to control echoing while preserving helpful output in error cases.","## Decision
- The only commands that currently echo output are
  - `remove-matcher`
  - `add-matcher`
  - `add-path`
- These will no longer echo the command, if processed successfully
- All commands echo the input when any of these conditions is fulfilled:
  1. When such commands fail with an error
  2. When `::echo::on` is set
  3. When the `ACTIONS_STEP_DEBUG` is set, and echoing hasn't been explicitly disabled with `::echo::off`
- There are a few commands that won't be echoed, even when echo is enabled. These are (as of 2019/11/04):
   - `add-mask`
   - `debug`
   - `warning`
   - `error`
- The three commands above will not echo, either because echoing the command would leak secrets (e.g. `add-mask`), or it would not add any additional troubleshooting information to the logs (e.g. `debug`). It's expected that future commands would follow these ""echo-suppressing"" guidelines as well. Echo-suppressed commands are still free to output other information to the logs, as deemed fit."
"## Context

- Provide a mechanism in the runner to include extra information in `Set up job` step's log.
  Ex: Include OS/Software info from Hosted image.","## Decision
We will enhance the runner's `Set up job` step to include additional diagnostic information in its log output. Specifically, this will incorporate OS and software environment details from the hosted image used for the job execution.

The approach is:
- Modify the setup process to collect relevant environment metadata such as OS version, installed software versions, and key runtime characteristics.
- Integrate these details into the existing log output for the `Set up job` step, ensuring clear formatting for readability.
- Maintain transparency by making this information easily accessible to users and maintainers to help diagnose environment-related issues.
- Ensure that logging this extra metadata does not adversely impact setup time or confidentiality of sensitive information.

This decision improves troubleshooting capabilities by making environment details explicit in the job setup logging without requiring additional manual steps.","## Decision

The runner will look for a file `.setup_info` under the runner's root directory, The file can be a JSON with a simple schema.
```json
[
  {
    ""group"": ""OS Detail"",
    ""detail"": ""........""
  },
  {
    ""group"": ""Software Detail"",
    ""detail"": ""........""
  }
]
```
The runner will use `::group` and `::endgroup` to fold all detail info into an expandable group.

Both [virtual-environments](https://github.com/actions/virtual-environments) and self-hosted runners can use this mechanism to add extra logging info to the `Set up job` step's log."
"## Context

This ADR proposes adding `steps.<id>.outcome` and `steps.<id>.conclusion` to the steps context.

This allows downstream a step to run based on whether a previous step succeeded or failed.

Reminder, currently the steps contains `steps.<id>.outputs`.","## Decision 
We will extend the steps context by adding two new fields per step: `steps.<id>.outcome` and `steps.<id>.conclusion`.
- `steps.<id>.outcome` will explicitly indicate whether a step succeeded or failed, providing a clear and standardized way to represent the result of a step.
- `steps.<id>.conclusion` will provide additional semantic information about the step's completion status, possibly including outcomes such as success, failure, cancelled, or skipped.
This enhancement will enable downstream steps to conditionally execute based on the success or failure of prior steps, improving control flow and decision-making within the step execution process.
The existing `steps.<id>.outputs` field will remain unchanged and continues to represent the data outputs of each step.","## Decision

For steps that have completed, populate `steps.<id>.outcome` and `steps.<id>.conclusion` with one of the following values:

- `success`
- `failure`
- `cancelled`
- `skipped`

When a continue-on-error step fails, the outcome will be `failure` even though the final conclusion is `success`."
"## Context

Since configuring self-hosted runners is commonly automated via scripts, the labels need to be able to be created during configuration.  The runner currently registers the built-in labels (os, arch) during registration but does not accept labels via command line args to extend the set registered.

See Issue: https://github.com/actions/runner/issues/262

This is another version of [ADR275](https://github.com/actions/runner/pull/275)","## Decision  
We will extend the self-hosted runner registration process to accept additional labels via command line arguments. This will allow users to specify custom labels during the automated configuration of runners, ensuring that the runner registers not only the built-in labels (os, arch) but also any user-defined labels at registration time.  
This enhancement improves flexibility and automation capabilities, aligning with user needs expressed in issue https://github.com/actions/runner/issues/262 and builds upon the work and discussions in ADR275.  
The implementation will:  
- Add support for one or more label arguments in the runner registration command.  
- Merge user-provided labels with the default built-in labels during registration.  
- Validate and document the usage for users configuring runners via scripts.  
This decision maintains backward compatibility by retaining the existing built-in labels registration behavior while adding extensibility via command line parameters.","## Decision

This ADR proposes that we add a `--labels` option to the `config`, which could be used to add custom additional labels to the configured runner.

For example, to add a single additional label the operator could run:
```bash
./config.sh --labels mylabel
```
> Note: the current runner command line parsing and envvar override algorithm only support a single argument (key).

This would add the label `mylabel` to the runner, and enable users to select the runner in their workflow using this label:
```yaml
runs-on: [self-hosted, mylabel]
```

To add multiple labels the operator could run:
```bash
./config.sh --labels mylabel,anotherlabel
```
> Note: the current runner command line parsing and envvar override algorithm only supports a single argument (key).

This would add the label `mylabel` and `anotherlabel` to the runner, and enable users to select the runner in their workflow using this label:
```yaml
runs-on: [self-hosted, mylabel, anotherlabel]
```

It would not be possible to remove labels from an existing runner using `config.sh`, instead labels would have to be removed using the GitHub UI.

The labels argument will split on commas, trim and discard empty strings.  That effectively means don't use commas in unattended config label names.  Alternatively, we could choose to escape commas but it's a nice to have."
"## Context
SS?? fundamentally relies on a third-party provider service to authenticate requests (e.g. OAuth2
via Google). The provider may experience transient faults for any number of reasons - perhaps the
provider is experiencing a transient outage, or our traffic has been temporarily rate limited. We
wanted to build SS?? to anticipate and handle the presence of faults during communication with
authentication providers, no matter the underlying cause.","## Decision  
We will implement a robust fault tolerance strategy when communicating with third-party authentication providers. This strategy will include:  
1. Automatic retrying of requests that fail due to transient errors, using an exponential backoff mechanism to avoid overwhelming the provider.  
2. Circuit breaker logic to temporarily stop sending requests to the provider when a threshold of failures is detected, allowing the system to recover.  
3. Clear logging and monitoring of authentication request failures to enable rapid diagnosis and response.  
4. Graceful degradation behavior in the application to handle authentication unavailability, such as displaying informative error messages or limited functionality mode.  
5. Encapsulation of all provider communications within a fault-handling abstraction layer to centralize and standardize error handling.  
This approach will help maintain reliable operation of SS?? even when external authentication providers experience transient faults.","## Decision
We implemented a generic `circuit.Breaker` type, which implements the ""Circuit Breaker"" design
pattern made popular by Michael T. Nygard's book, [""Release It!""](
https://pragprog.com/book/mnee/release-it). All requests to the provider service are issued through
a stateful `circuit.Breaker` instance, which tracks the frequency of request failures. When the
`Breaker` sees that enough requests are failing, it temporarily suspends all outgoing traffic to the
provider (i.e. ""enters `Open` state). After some time, the `Breaker` transitions to a `HalfOpen`
state, in which a limited number of outbound requests are allowed. If failures persist, then the
`Breaker` will once again suspend outbound traffic, re-enter `Open` state, and typically will wait
for a longer interval of time before trying again. If instead the `Breaker` observes that requests
are consistently succeeding, then it will resume all outbound traffic (i.e. enter `Closed` state).

The SS?? [`docs`](/docs/) directory contains a [Circuit Breaker](
/docs/architecture/circuit-breaker.md) document with more details. The implementation can be found
in [`breaker.go`](/internal/auth/circuit/breaker.go)"
"## Context

We make a lot of decisions during the life of a project and
documenting those decisions would help new team members and outside
contributors follow our thinking. It also opens up an opportunity for
constructive criticism around those decisions which will result
in better decision making.

We want to develop a product in the open. Opening up our decision making process for outside contributors is an important part in providing the opportunity to take ownership and impact the project in non-trivial ways.

Recording decisions will also be a useful form of documentation in general as it does not get out of date. All that's documented is that a decision has been made at a certain point in time.","## Decision 
We will adopt Architecture Decision Records (ADRs) to document all significant decisions made throughout the project lifecycle. These ADRs will be publicly accessible to ensure transparency and to invite constructive feedback from the community, including outside contributors.
The process will be:
1. Document each decision with a clear context, the options considered, the decision reached, and its implications.
2. Make ADRs available in the project repository or a public platform to ensure visibility.
3. Encourage community and team members to review and contribute to ADRs prior to final acceptance.
4. Use ADRs as a living documentation resource that remains relevant and accurate over time as they reflect decisions made rather than implementation details.
This approach supports open development, improves onboarding for new team members, and fosters collaborative ownership of the project direction.","## Decision

We will adopt a format similar to [Architecture Decision
Records](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions) (ADR)
to propose and document notable decisions. In contrast to ADRs we will try to embrace this tool for more than just architectural concerns. Decisions regarding development practices and product direction are just as important.

What decisions are notable and which are not is left to common-sense and informal consensus among the team.

Decisions may be proposed and discussed informally, should however eventually end up ÃÂÃÂ¡ÃÂÃÂª with all relevant discussion summarized ÃÂÃÂ¡ÃÂÃÂª in the `doc/decisions/` directory of this repository.

Decisions are numbered to have a clear identifier."
"## Context

Extensions are defined by an EDN file accessed from decentralized storage. An URI schema allows to identify those files.","## Decision
We will use a standardized EDN file format to define Arachne extensions, enabling clear, consistent representation of extension metadata and configuration.
These extension definition files will be stored in decentralized storage systems to promote resilience and distribution.
A custom URI schema will be established to uniquely identify and locate these extension EDN files within the decentralized storage network.
The URI schema will support reliable resolution and retrieval of extension definitions, facilitating dynamic discovery and loading of extensions.
This approach aligns with the goals of modularity, transparency, and configurability by ensuring extensions are explicitly defined, accessible, and uniquely addressable.","## Decision

URI follows ethereum URI schema as specified in [EIP 831](https://github.com/ethereum/EIPs/blob/master/EIPS/eip-831.md)


```
uri                     = ""ethereum:"" path
path                    = ""status:extension"" "":"" storage ""@"" id
storage                 = STRING (e.g. IPFS)
id                      = STRING (e.g. IPFS hash)
```

An example of an extension available on IPFS is: `ethereum:status:extension:ipfs@QmTeW79w7QQ6Npa3b1d5tANreCDxF2iDaAPsDvW6KtLmfB`"
"## Context

We want to launch our beta in Q2. This requires us to keep a tight scope and stay on the critical path.

Group chat is not as vital as 1-1 chat for the chat experience. It is also
likely not as useful for an MVP as public chat is, since this gives people a
chance to talk to strangers and it is open by default.

Whether group chats are in scope or not has been a recurring discussing and a
lot of effort has been wasted related to this.

There are currently a lot of outstanding regressions related to group chat: https://github.com/status-im/status-mobile/labels/group-chat Additionally, since group chats are private the encryption and security of those are generally harder than 1-1 and public chat.","## Decision 
To meet the Q2 beta launch deadline and maintain focus on critical path features, we will exclude group chat functionality from the MVP. Our initial chat experience will support:
- 1-1 private chats, prioritized for security and usability.
- Public chats, enabling open interactions with strangers, which aligns better with MVP goals.
Group chat, due to its complexity, outstanding regressions, and increased encryption/security challenges, will be deferred to a post-beta release.
This decision reduces scope, helps avoid further wasted effort on unstable group chat features, and allows the team to focus on delivering a stable and secure core chat experience for the beta release.","## Decision

Disable group chat for beta and don't work on bugs related to it until after. See https://github.com/status-im/status-mobile/issues/3995

This ensures we can release beta without blockers, and then we can take some
time to fix group chats properly."
"## Context

Currently peers for messaging are hardcoded in the app. This means we can't
easily scale, as some of these nodes might fill up when we have more than N
active users.

Discovery v5 protocol (https://ideas.status.im/ideas/092-disc-v5-research,
https://github.com/fjl/p2p-drafts/blob/master/discv5-eip.md) allow us to
discover new peers from the app and scale server peers in our cluster
independently. This is vital for high availability/reliability and security.","## Decision 
We will integrate the Discovery v5 protocol into the messaging application to replace the current hardcoded peer list.
This shift will enable dynamic discovery of peers, facilitating better scalability and load distribution across the node cluster.
Key points include:
- Implement the Discovery v5 protocol following the established specifications to allow the app to discover peers at runtime.
- Design the system to allow independent scaling of server peers, addressing bottlenecks caused by static peer lists.
- Ensure that integration maintains or improves high availability, reliability, and security by continuously discovering and validating active peers.
- Update the application configuration and architecture to support dynamic peer management, removing all hardcoded peer references in favor of the dynamic discovery mechanism.
- Provide monitoring and logging to observe peer discovery performance and troubleshoot connectivity issues.
By adopting Discovery v5, the architecture will be more resilient and scalable, better supporting growth in active users.","## Decision

- Use and enable Discovery v5 for all networks
- Do this before beta is released

This means we have capacity to achieve 5000+ DAU / 500 concurrent connection. It
seems unlikely we can do so with reliable messaging in the current setup.

Trade-off for this is:
- Uncertainty in introducing a new protocol leading to possible delays
- Possible increase in CPU/Network (we can disable protocol once peers are found though)"
"## Context

Idea [142-Wallet-Compatibility](https://ideas.status.im/ideas/142-wallet-compatibility/README) changes the way we generate keys starting from the 12 mnemonic words.

This change allows users to create a wallet in other apps and import the same address in Status using the 12 mnemonic words.","## Decision 
We will update the key generation process to align with the new standard introduced in Idea 142-Wallet-Compatibility. Starting from the 12 mnemonic words, the derived keys will follow the compatibility scheme that allows wallet interoperability.
This means:
- Implementing the updated key derivation logic that matches the scheme used by other popular wallet applications.
- Ensuring that users can import wallets generated in other applications into Status without loss of funds or access.
- Verifying backward compatibility where feasible to avoid disrupting existing wallets.
- Documenting the changes clearly to maintain transparency and facilitate user understanding.
- Communicating this change as a major update to users and developers impacted by the key derivation modification.","## Decision

* update the BIP39 seed generation to use the salt `""mnemonic""` instead of `""status-im""` following [BIP39](https://github.com/bitcoin/bips/blob/master/bip-0039.mediawiki#from-mnemonic-to-seed).

* update the master key generation using the constant `""Bitcoin seed""` instead of `""status-im""`, following [BIP32](https://github.com/bitcoin/bips/blob/master/bip-0032.mediawiki#master-key-generation).

* remove the use of the password in the salt during the BIP39 seed generation (password is not removed from the app in general, and it's still required to encrypt the keys on the device)."
