context,decision,predicted_decision
"## Context

There are situations where a component prop can support a value or a ""responsive
value"" that results in the value changing depending on the viewport size. For
example:

```tsx
// Value
<Stack gap=""condensed"" />

// Responsive value
<Stack gap={{ narrow: 'condensed', regular: 'normal', wide: 'spacious' />
```

Typically, a responsive value will support all of our named breakpoints: narrow,
regular, and wide. Authors can use a hook called `useResponsiveValue` to support
resolving the value of a prop based on the current viewport size. The
implementation of this hook uses [`matchMedia`](https://developer.mozilla.org/en-US/docs/Web/API/Window/matchMedia)
which, unfortunately, has a downside: the value of a prop may shift when the
component is server-side rendered. If the prop is used for styles or layout, then this will lead to a layout shift
when the component hydrates and the viewport size is different than the fallback
size on the server.

As a result, we would like to offer a paved path for providing responsive props
in a way tha twill not lead to layout shift during server-side rendering.","## Decision 
## Decision  

We will adopt an approach wherein responsive values for props are resolved on the server whenever server-side rendering (SSR) is happening. To enable this, components using responsive props will accept both a static value and a responsive object for their props but will treat the `regular` breakpoint as the default fallback for server-side rendering.  

### Implementation  

1. **API**:
   Components will support passing both static values and responsive objects as props, e.g.,  
   ```tsx
   <Stack gap=""normal"" /> // Static  
   <Stack gap={{ narrow: 'condensed', regular: 'normal', wide: 'spacious' }} /> // Responsive  
   ```

2. **Server-Side Behavior**:  
   During SSR, the value for the `regular` breakpoint will be resolved as the fallback value, ensuring layout stability even before hydration. 

3. **Hydration Behavior**:  
   Once hydration occurs, the client will resolve and potentially update the prop value to account for the true viewport size using the `useResponsiveValue` hook, but this will not affect the initial layout of the component rendered on the server.

4. **Best Practices with Documentation**:
   - Encourage authors to always define a `regular` breakpoint value in responsive objects for consistent behavior.  
   - Provide documentation and examples for responsive props, clearly explaining server-side and client-side behavior.

5. **Testing**:
   - Add integration tests for SSR and hydration to ensure there are no layout shifts when using responsive props.  

This approach minimizes layout shifts and offers a flexible yet stable API for handling responsive props, while still allowing graceful degradation during server-side rendering.","## Decision

Authors should use data attributes to bridge between responsive values in
JavaScript and the corresponding styles in CSS. Authors should avoid using
JavaScript-driven mechanisms for controlling responsive values in order to
prevent layout shift during SSR.

For example, consider a `Stack` component that has a `gap` prop. This prop can
receive a plain value or one that is a responsive value. To support this,
authors should use the following patterns:

```tsx
type GapScale = 'none' | 'condensed' | 'normal' | 'spacious'

type StackProps = React.PropsWithChildren<{
  // Responsive props should be a union of the value of the prop plus
  // `ResponsiveValue` over that value
  gap?: GapScale | ResponsiveValue<GapScale>
}>

function Stack({children, gap}: StackProps) {
  // The `getResponsiveAttributes` helper is useful for adding the corresponding
  // `data-*` attributes to the container for the compnoent.
  //
  // In this case, it will add `data-gap` and `data-gap-{breakpoint}` attributes
  // with the corresponding value set
  return <StyledStack {...getResponsiveAttributes('gap', gap)}>{children}</StyledStack>
}

const StyledStack = styled.div`
  &[data-gap='none'],
  &[data-gap-narrow='none'] {
    /* ... */
  }

  &[data-gap='condensed'],
  &[data-gap-narrow='condensed'] {
    /* ... */
  }

  /* ... */

  // @custom-media --viewportRange-regular
  @media (min-width: 768px) {
    &[data-gap-regular='none'] {
      /* ... */
    }

    &[data-gap-regular='condensed'] {
      /* ... */
    }

    /* ... */
  }

  // @custom-media --viewportRange-wide
  @media (min-width: 1400px) {
    &[data-gap-wide='none'] {
      /* ... */
    }

    &[data-gap-wide='condensed'] {
      /* ... */
    }

    /* ... */
  }
`
```

By default, this approach uses the following conventions:

- Props which may have responsive values should have a value that is
  serializable, ideally as a `string` or `boolean`
- Props will be provided on the component as a data attribute, using the format:
  `data-{propName}`
- For responsive values, the breakpoint name will be appended to the data
  attribute name specified above. For example: `data-{propName}-{breakpoint}`

Data attributes will act as a bridge between JavaScript and CSS. In CSS, authors
should use these data attributes to apply styles based on the value of the
attribute per-breakpoint.

> [!NOTE]
> There is a utility named `getResponsiveAttributes` that can be used to generate
> the corresponding `data-*` attributes for the props which may have responsive
> values."
"## Context

There are times when a prop is deprecated in favor of a more accessible API or a more flexible prop that can support a wider range of values. In these cases, we want to provide a clear path for authors to migrate from the deprecated prop to the new API.

For
example:

```tsx
// old API
<ActionList>
  <ActionList.Group title=""Group title"">
    <ActionList.Item>Item 1</ActionList.Item>
    <ActionList.Item>Item 2</ActionList.Item>
  </ActionList.Group>
</ActionList>
```

```tsx
// new API
<ActionList>
  <ActionList.Group>
    <ActionList.GroupHeading as=""h2"">Group title</ActionList.GroupHeading>
    <ActionList.Item>Item 1</ActionList.Item>
    <ActionList.Item>Item 2</ActionList.Item>
  </ActionList.Group>
</ActionList>
```","## Decision
## Decision

We will implement a deprecation strategy for props that ensures a smooth transition path for users to migrate to the new API. 

### Details:
1. **Deprecation Warnings**:
   - Introduce runtime warnings in development mode when the deprecated prop is being used.
   - The warning will provide clear instructions on how to migrate to the new API, including a before-and-after code example.

2. **Backward Compatibility**:
   - Support the deprecated prop alongside the new API for at least one major version cycle to give users sufficient time to migrate.
   - Ensure that the old and new APIs work seamlessly alongside each other during this transition period.

3. **Documentation Update**:
   - Update the documentation to clearly mark the deprecated prop.
   - Provide detailed migration guides and examples showing how to move from the old API to the new one.

4. **Codemod Utility**:
   - Provide an optional codemod script to help users automatically migrate their code from the deprecated prop to the new API.

5. **Final Removal**:
   - Remove the deprecated prop and its associated runtime warning in the subsequent major version following the deprecation announcement.

### Example Implementation:
#### During the Deprecation Period:
```tsx
const ActionListGroup = ({ title, children }: ActionListGroupProps) => {
  if (process.env.NODE_ENV === 'development' && title) {
    console.warn(
      'The `title` prop in `ActionList.Group` is deprecated. Replace it with `<ActionList.GroupHeading>`. For example: \n\n' +
      '<ActionList.Group>\n' +
      '  <ActionList.GroupHeading as=""h2"">Group title</ActionList.GroupHeading>\n' +
      '  {children}\n' +
      '</ActionList.Group>\n'
    );
  }

  return (
    <div>
      {title && (
        <ActionList.GroupHeading as=""h2"">{title}</ActionList.GroupHeading>
      )}
      {children}
    </div>
  );
};
```

#### After Deprecation Period (Next Major Version):
- The `title` prop will be fully removed, and usage will result in an error if a user attempts to use it.

By adhering to this strategy, we aim to provide a clear, accessible, and structured pathway for migration, ensuring minimal disruption for developers.","## Decision

1. Add the `@deprecated` TS notice, if possible, to the corresponding type
2. Mark the prop as deprecated in the component's documentation
3. Add an eslint rule or extend an existing one to warn against using the deprecated prop
4. Update the `primer/react` eslint plugin at github/github and evaluate the impact of the deprecation
5. If the change is minimal and safe, proceed with the auto fix of the eslint rule and create PRs by codeowners
6. If the change is large, add an eslint disable to each instance of the deprecated prop at github/github and make sure they show up on the accessibility score cards so that we can track the usage of the deprecated prop
7. Enable the eslint rule afterwards in github/github so that the new instances of the deprecated prop are heavily discouraged"
"## Context

- Proxy support is required for some enterprises and organizations to start using their own self-hosted runners
- While there is not a standard convention, many applications support setting proxies via the environment variables `http_proxy`, `https_proxy`, `no_proxy`, such as curl, wget, perl, python, docker, git, and R
  - Some of these applications use `HTTPS_PROXY` versus `https_proxy`, but most understand or primarily support the lowercase variant","## Decision 
## Decision

We will implement proxy support for self-hosted runners by introducing the use of environment variables `http_proxy`, `https_proxy`, and `no_proxy`. 

- The system will adhere to the lowercase forms of these environment variables for consistency, as they are the more widely-accepted standard.
- The self-hosted runner will automatically detect and respect these variables when making HTTP or HTTPS requests, ensuring compatibility with enterprise proxy infrastructure.
- This decision allows flexibility, aligning with industry standards and minimizing setup steps for users already accustomed to these conventions.","## Decision

We will update the Runner to use the conventional environment variables for proxies: `http_proxy`, `https_proxy`, and `no_proxy` if they are set.
These are described in detail below:
- `https_proxy` a proxy URL for all https traffic. It may contain basic authentication credentials. For example:
  - http://proxy.com
  - http://127.0.0.1:8080
  - http://user:password@proxy.com
- `http_proxy` a proxy URL for all http traffic. It may contain basic authentication credentials. For example:
  - http://proxy.com
  - http://127.0.0.1:8080
  - http://user:password@proxy.com
- `no_proxy` a comma-separated list of hosts that should not use the proxy. An optional port may be specified. For example:
  - `google.com`
  - `yahoo.com:443`
  - `google.com,bing.com`

We won't use `http_proxy` for https traffic when `https_proxy` is not set, this behavior lines up with any libcurl based tools (curl, git) and wget.
Otherwise, action authors and workflow users need to adjust to differences between the runner proxy convention, and tools used by their actions and scripts.  

Example:  
  Customer sets `http_proxy=http://127.0.0.1:8888` and configures the runner against `https://github.com/owner/repo`, with the `https_proxy` -> `http_proxy` fallback, the runner will connect to the server without any problem. However, if a user runs `git push` to `https://github.com/owner/repo`, `git` won't use the proxy since it requires `https_proxy` to be set for any https traffic.

> `golang`, `node.js`, and other dev tools from the Linux community use `http_proxy` for both http and https traffic based on my research.

A majority of our users are using Linux where these variables are commonly required to be set by various programs. By reading these values, we simplify the process for self-hosted runners to set up a proxy and expose it in a way users are already familiar with.

A password provided for a proxy will be masked in the logs.

We will support the lowercase and uppercase variants, with lowercase taking priority if both are set."
"## Context

Command echoing as a default behavior tends to clutter the user logs, so we want to swap to a system where users have to opt in to see this information.

Command outputs will still be echoed in the case there are any errors processing such commands. This is so the end user can have more context on why the command failed and help with troubleshooting.

Echo output in the user logs can be explicitly controlled by the new commands `::echo::on` and `::echo::off`. By default, echoing is enabled if `ACTIONS_STEP_DEBUG` secret is enabled, otherwise echoing is disabled.","## Decision 
## Decision

We will change the default behavior to have command echoing disabled unless explicitly enabled by the user. Users can turn echoing on or off using the new `::echo::on` and `::echo::off` commands.

When errors occur, command outputs will automatically be echoed regardless of the current echoing state to provide better context for troubleshooting.

If the `ACTIONS_STEP_DEBUG` secret is enabled, echoing will default to being enabled to aid in debugging workflows. Otherwise, echoing will remain disabled by default to reduce log clutter.","## Decision
- The only commands that currently echo output are
  - `remove-matcher`
  - `add-matcher`
  - `add-path`
- These will no longer echo the command, if processed successfully
- All commands echo the input when any of these conditions is fulfilled:
  1. When such commands fail with an error
  2. When `::echo::on` is set
  3. When the `ACTIONS_STEP_DEBUG` is set, and echoing hasn't been explicitly disabled with `::echo::off`
- There are a few commands that won't be echoed, even when echo is enabled. These are (as of 2019/11/04):
   - `add-mask`
   - `debug`
   - `warning`
   - `error`
- The three commands above will not echo, either because echoing the command would leak secrets (e.g. `add-mask`), or it would not add any additional troubleshooting information to the logs (e.g. `debug`). It's expected that future commands would follow these ""echo-suppressing"" guidelines as well. Echo-suppressed commands are still free to output other information to the logs, as deemed fit."
"## Context

- Provide a mechanism in the runner to include extra information in `Set up job` step's log.
  Ex: Include OS/Software info from Hosted image.","## Decision 
## Decision

Enhance the runner to include an optional mechanism for injecting additional contextual information in the `Set up job` step's log. 

This will allow important metadata such as OS version or software details from the Hosted image to be displayed. The mechanism should adhere to the following constraints:
- The feature should be entirely optional and configurable for use cases where additional logging is needed.
- The implementation will extract and display the OS/Software metadata from Hosted image configuration without impacting the overall job execution performance.
- Minimal interference with existing logging structure while ensuring readability, scalability for adding new metadata in the future.

This approach provides teams and users with greater transparency of foundational setup details for debugging or ensuring alignment with expected runner configurations.","## Decision

The runner will look for a file `.setup_info` under the runner's root directory, The file can be a JSON with a simple schema.
```json
[
  {
    ""group"": ""OS Detail"",
    ""detail"": ""........""
  },
  {
    ""group"": ""Software Detail"",
    ""detail"": ""........""
  }
]
```
The runner will use `::group` and `::endgroup` to fold all detail info into an expandable group.

Both [virtual-environments](https://github.com/actions/virtual-environments) and self-hosted runners can use this mechanism to add extra logging info to the `Set up job` step's log."
"## Context

This ADR proposes adding `steps.<id>.outcome` and `steps.<id>.conclusion` to the steps context.

This allows downstream a step to run based on whether a previous step succeeded or failed.

Reminder, currently the steps contains `steps.<id>.outputs`.","## Decision  
## Decision Outcome

Chosen option: Add `steps.<id>.outcome` and `steps.<id>.conclusion` to the steps context, because:

- It provides increased flexibility for downstream steps by explicitly indicating success or failure of prior steps.
- Enables conditional logic without relying solely on `outputs`, which might not always represent step integrity or status.
- Simplifies development and promotes clear workflows by directly incorporating actionable statuses for steps.","## Decision

For steps that have completed, populate `steps.<id>.outcome` and `steps.<id>.conclusion` with one of the following values:

- `success`
- `failure`
- `cancelled`
- `skipped`

When a continue-on-error step fails, the outcome will be `failure` even though the final conclusion is `success`."
"## Context

Since configuring self-hosted runners is commonly automated via scripts, the labels need to be able to be created during configuration.  The runner currently registers the built-in labels (os, arch) during registration but does not accept labels via command line args to extend the set registered.

See Issue: https://github.com/actions/runner/issues/262

This is another version of [ADR275](https://github.com/actions/runner/pull/275)","## Decision 
## Decision Outcome

Labels provided via a new command-line argument (`--labels`) during registration will be added to the set of labels registered with the GitHub Actions service.

### Rationale

- Automating the configuration of self-hosted runners requires easy customization without manual intervention.
- Extending label assignment via command-line arguments supports scripting workflows and simplifies setup processes.
- It maintains compatibility while enriching existing functionality for built-in labels (`os`, `arch`) already handled during registration. 

### Consequences

- Self-hosted runners can now dynamically register custom labels during their configuration/registration step, improving automation capabilities.
- The `--labels` flag allows packagers and users to streamline custom configurations without additional manual label assignment logic.","## Decision

This ADR proposes that we add a `--labels` option to the `config`, which could be used to add custom additional labels to the configured runner.

For example, to add a single additional label the operator could run:
```bash
./config.sh --labels mylabel
```
> Note: the current runner command line parsing and envvar override algorithm only support a single argument (key).

This would add the label `mylabel` to the runner, and enable users to select the runner in their workflow using this label:
```yaml
runs-on: [self-hosted, mylabel]
```

To add multiple labels the operator could run:
```bash
./config.sh --labels mylabel,anotherlabel
```
> Note: the current runner command line parsing and envvar override algorithm only supports a single argument (key).

This would add the label `mylabel` and `anotherlabel` to the runner, and enable users to select the runner in their workflow using this label:
```yaml
runs-on: [self-hosted, mylabel, anotherlabel]
```

It would not be possible to remove labels from an existing runner using `config.sh`, instead labels would have to be removed using the GitHub UI.

The labels argument will split on commas, trim and discard empty strings.  That effectively means don't use commas in unattended config label names.  Alternatively, we could choose to escape commas but it's a nice to have."
"## Context
SS?? fundamentally relies on a third-party provider service to authenticate requests (e.g. OAuth2
via Google). The provider may experience transient faults for any number of reasons - perhaps the
provider is experiencing a transient outage, or our traffic has been temporarily rate limited. We
wanted to build SS?? to anticipate and handle the presence of faults during communication with
authentication providers, no matter the underlying cause.","## Decision  
## Decision  
To ensure robustness and reliability, we will implement a retry mechanism with exponential backoff when communicating with third-party authentication providers like Google OAuth2. This mechanism will:

1. **Handle Transient Faults:** Automatically retry the request to the provider in the event of expected transient faults, such as rate limits or temporary outages.

2. **Exponential Backoff Strategy:** Use an exponential backoff strategy with randomized jitter to prevent overloading the provider and mitigate thundering herd issues.

3. **Retry Policy Limits:** Apply a retry policy with a maximum number of retries and a reasonable timeout to prevent indefinite waiting and enhance user experience.

4. **Fallback Mechanism:** In cases where retries fail, provide a fallback mechanism (e.g., displaying an error message to the user or suggesting an alternative action such as retrying later).

5. **Logging and Metrics:** Log retry attempts and failures to provide observability and insights into provider reliability and potential bottlenecks in the application.

This strategy ensures that SS?? can handle temporary disruptions with minimal impact on the user experience, while also allowing for proper monitoring and handling of more persistent issues.","## Decision
We implemented a generic `circuit.Breaker` type, which implements the ""Circuit Breaker"" design
pattern made popular by Michael T. Nygard's book, [""Release It!""](
https://pragprog.com/book/mnee/release-it). All requests to the provider service are issued through
a stateful `circuit.Breaker` instance, which tracks the frequency of request failures. When the
`Breaker` sees that enough requests are failing, it temporarily suspends all outgoing traffic to the
provider (i.e. ""enters `Open` state). After some time, the `Breaker` transitions to a `HalfOpen`
state, in which a limited number of outbound requests are allowed. If failures persist, then the
`Breaker` will once again suspend outbound traffic, re-enter `Open` state, and typically will wait
for a longer interval of time before trying again. If instead the `Breaker` observes that requests
are consistently succeeding, then it will resume all outbound traffic (i.e. enter `Closed` state).

The SS?? [`docs`](/docs/) directory contains a [Circuit Breaker](
/docs/architecture/circuit-breaker.md) document with more details. The implementation can be found
in [`breaker.go`](/internal/auth/circuit/breaker.go)"
"## Context

We make a lot of decisions during the life of a project and
documenting those decisions would help new team members and outside
contributors follow our thinking. It also opens up an opportunity for
constructive criticism around those decisions which will result
in better decision making.

We want to develop a product in the open. Opening up our decision making process for outside contributors is an important part in providing the opportunity to take ownership and impact the project in non-trivial ways.

Recording decisions will also be a useful form of documentation in general as it does not get out of date. All that's documented is that a decision has been made at a certain point in time.","## Decision  
## Decision  

We will record architectural and significant project decisions using **Architecture Decision Records (ADRs)**.  

Chosen structure and format: **MADR (Markdown Architectural Decision Records) 2.1.2**, due to its simplicity, readability, and suitability for open collaboration.  

### Justifications:  
- Documenting decisions ensures transparency and helps new team members and contributors understand the reasoning behind decisions, promoting seamless onboarding.  
- MADR is lightweight and aligns with an open collaboration philosophy.  
- Written decisions encourage constructive discussions, leading to improved decision-making.  
- This approach inherently avoids “stale” documents, as ADRs are point-in-time records that do not require frequent updates.  

### Implementation:  
- ADRs will follow the [MADR 2.1.2 template](https://adr.github.io/madr/) for consistency.  
- All project contributors will be encouraged to write ADRs for significant decisions across architecture, processes, and development.  
- ADRs will be stored in a dedicated `docs/adr` folder within the repository for easy access and visibility.  ","## Decision

We will adopt a format similar to [Architecture Decision
Records](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions) (ADR)
to propose and document notable decisions. In contrast to ADRs we will try to embrace this tool for more than just architectural concerns. Decisions regarding development practices and product direction are just as important.

What decisions are notable and which are not is left to common-sense and informal consensus among the team.

Decisions may be proposed and discussed informally, should however eventually end up ÃÂÃÂ¡ÃÂÃÂª with all relevant discussion summarized ÃÂÃÂ¡ÃÂÃÂª in the `doc/decisions/` directory of this repository.

Decisions are numbered to have a clear identifier."
"## Context

Extensions are defined by an EDN file accessed from decentralized storage. An URI schema allows to identify those files.","## Decision 
## Decision

Use the `did:ext:` URI scheme to reference extension EDN files stored on decentralized storage.

- The `did:ext:` scheme will allow clear identification of extension files. For example, `did:ext:<hash|path>` where `<hash|path>` represents the decentralized storage identifier (e.g., IPFS CID or a readable path).

- The use of a structured URI schema centralizes the reference mechanism to make it easier for developers and systems to resolve and validate extensions effectively.

This decision ensures consistent, extensible, and recognizable identification of extension metadata, providing alignment with decentralized storage conventions.","## Decision

URI follows ethereum URI schema as specified in [EIP 831](https://github.com/ethereum/EIPs/blob/master/EIPS/eip-831.md)


```
uri                     = ""ethereum:"" path
path                    = ""status:extension"" "":"" storage ""@"" id
storage                 = STRING (e.g. IPFS)
id                      = STRING (e.g. IPFS hash)
```

An example of an extension available on IPFS is: `ethereum:status:extension:ipfs@QmTeW79w7QQ6Npa3b1d5tANreCDxF2iDaAPsDvW6KtLmfB`"
"## Context

We want to launch our beta in Q2. This requires us to keep a tight scope and stay on the critical path.

Group chat is not as vital as 1-1 chat for the chat experience. It is also
likely not as useful for an MVP as public chat is, since this gives people a
chance to talk to strangers and it is open by default.

Whether group chats are in scope or not has been a recurring discussing and a
lot of effort has been wasted related to this.

There are currently a lot of outstanding regressions related to group chat: https://github.com/status-im/status-mobile/labels/group-chat Additionally, since group chats are private the encryption and security of those are generally harder than 1-1 and public chat.","## Decision 
## Decision

Group chat will officially be deprioritized for the beta launch. The focus will remain on 1-1 chat and public chat, as they provide the most essential user experience for the MVP and align with the goal of staying on the critical path for the Q2 launch.

By deprioritizing group chat, we will free up resources to address outstanding regressions and ensure a high-quality release for the prioritized chat features. Group chat can be revisited as a future enhancement after the beta launch.","## Decision

Disable group chat for beta and don't work on bugs related to it until after. See https://github.com/status-im/status-mobile/issues/3995

This ensures we can release beta without blockers, and then we can take some
time to fix group chats properly."
"## Context

Currently peers for messaging are hardcoded in the app. This means we can't
easily scale, as some of these nodes might fill up when we have more than N
active users.

Discovery v5 protocol (https://ideas.status.im/ideas/092-disc-v5-research,
https://github.com/fjl/p2p-drafts/blob/master/discv5-eip.md) allow us to
discover new peers from the app and scale server peers in our cluster
independently. This is vital for high availability/reliability and security.","## Decision 
## Decision

We have decided to integrate Discovery v5 protocol to enable dynamic peer discovery for the messaging app. This decision was made to address the current limitations of hardcoded peers, which inhibit scalability and lead to cluster bottlenecks as the user base increases.

By implementing Discovery v5, we can:
- Dynamically discover and connect to new peers in the network.
- Scale server peers independently from the app to ensure high availability and reliability.
- Improve fault tolerance by avoiding reliance on a static set of peers.
- Enhance security by distributing load and reducing a single point of failure.

The implementation will use the Discovery v5 specification and align with the protocol's features, ensuring seamless integration into the existing system while maintaining compatibility with current messaging functionality. Further research and testing will determine optimal parameters, such as peer selection strategies and network performance considerations.","## Decision

- Use and enable Discovery v5 for all networks
- Do this before beta is released

This means we have capacity to achieve 5000+ DAU / 500 concurrent connection. It
seems unlikely we can do so with reliable messaging in the current setup.

Trade-off for this is:
- Uncertainty in introducing a new protocol leading to possible delays
- Possible increase in CPU/Network (we can disable protocol once peers are found though)"
"## Context

Idea [142-Wallet-Compatibility](https://ideas.status.im/ideas/142-wallet-compatibility/README) changes the way we generate keys starting from the 12 mnemonic words.

This change allows users to create a wallet in other apps and import the same address in Status using the 12 mnemonic words.","## Decision  
## Decision

To ensure wallet compatibility with other applications and provide users with the ability to seamlessly create and import wallets between Status and external systems, we will update the key generation process according to industry-standard practices.

Specifically, Status will adopt the **BIP-39 mnemonic standard** in conjunction with **BIP-44 paths for key derivation**. This will align Status's key generation and wallet functionality with widely-used practices across decentralized ecosystems.

The updated process will work as follows:
1. **Mnemonic Generation**: When a new wallet is created, 12 mnemonic words will be generated using the BIP-39 standard. These words will represent a deterministic seed.
2. **Key Derivation**: From the mnemonic, we will derive keys using the BIP-44 hierarchical deterministic (HD) derivation scheme. The path structure will follow industry norms: 
   - `m / purpose' / coin_type' / account' / change / address_index`
   - For Ethereum, the specific path will be: `m/44'/60'/0'/0/0`.
3. **Address Deterministic Behavior**: Using the above derivation standard, the wallet address created in Status will match the address created in other compatible wallets (e.g., MetaMask, Trust Wallet) when the same 12 mnemonic words are imported.

### Benefits of this Decision:
- **Improved Wallet Interoperability**: Users will be able to create wallets in other apps and import the corresponding wallet into Status without discrepancy in addresses.
- **Enhanced User Experience**: The change removes user friction when interacting with external decentralized applications and wallets, promoting easier on-boarding and interactions.
- **Conformance to Industry Standards**: By aligning with widely recognized standards (BIP-39 and BIP-44), Status stays up-to-date with decentralized ecosystem norms, ensuring better compatibility and security.

### Implementation Notes:
- **Migration Handling**: Existing Status wallets will continue to function as-is with their current derivation method to avoid breaking changes. A clear distinction will be made between legacy-generated wallets and BIP-44-compatible wallets.
- **User Education**: As part of releasing this feature, we will inform users about the new mnemonic compatibility and the advantages it brings for interoperability.
- **Default Configuration**: For Ethereum wallets in Status, the BIP-44 path will default to `m/44'/60'/0'/0/0`. For other currencies in the future, the corresponding coin type (as specified in [SLIP-44](https://github.com/satoshilabs/slips/blob/master/slip-0044.md)) will be used.

This decision supports interoperability and improves the end-user experience while aligning Status with best practices in the blockchain ecosystem.","## Decision

* update the BIP39 seed generation to use the salt `""mnemonic""` instead of `""status-im""` following [BIP39](https://github.com/bitcoin/bips/blob/master/bip-0039.mediawiki#from-mnemonic-to-seed).

* update the master key generation using the constant `""Bitcoin seed""` instead of `""status-im""`, following [BIP32](https://github.com/bitcoin/bips/blob/master/bip-0032.mediawiki#master-key-generation).

* remove the use of the password in the salt during the BIP39 seed generation (password is not removed from the app in general, and it's still required to encrypt the keys on the device)."
"## Context

On the path to releasing a usable beta we've faced a variety of performance
issues:

- https://github.com/status-im/ideas/issues/55
- https://ideas.status.im/ideas/071-low-traffic
- https://ideas.status.im/ideas/076-smooth-ui
- https://ideas.status.im/ideas/083-energy-efficient

Some of these performance issues are related to the use of LES, especially on
Mainnet. Examples of problems include: slow/hot sync, disk filling up, bandwidth
usage, etc. This can partly be remedied by the use of CHT to speed up sync
(https://github.com/status-im/status-go/wiki/Updating-CHT-BloomTrie).

In order to simplify the problem, we decided earlier this year to not spend too
much time looking into performance improvements related to LES, instead focusing
our efforts on improving the performance on Whisper and in client-side code.

This also means we don't have a full picture of to what extent LES is a
performance bottleneck for the Status app. It is possible proper use of CHT,
slowing sync down, vary load depending on if you are on WiFi or not, etc, can
solve these problems. However, the consensus right now is that ULC is the more
promising route to take.

However, since ULC isn't ready yet, this means we are relying on Infura. This
is a bad idea from a decentralization and security point of view. This can be
partly remedied by allowing the user to run an upstream node. It is still a bad
trust model, relying on third-party Ethereum nodes, and we want to get away
from this as soon as possible.

With ULC it is possible to connect to more than one node, which increases
decentralization and security.","## Decision 
## Decision

We will prioritize transitioning from LES to ULC for the Status app as the path forward to address performance issues and decentralization concerns. ULC offers a more promising route, allowing for improved decentralization, increased security, and more efficient synchronization with Ethereum nodes. 

While ULC is not yet ready, our temporary solution will be to rely on Infura for node connectivity, with an option for users to configure an upstream node to mitigate decentralization risks. This is a short-term compromise, and our primary focus will remain on finalizing ULC implementation as soon as possible.

Additionally, we will monitor and document LES performance-related bottlenecks and conduct further experiments to better understand their impact, ensuring that any transition pain points are minimized. Once ULC is ready, we will provide support for connecting to multiple nodes, enhancing decentralization, security, and future scalability of the app.","## Decision

1. Rely on upstream nodes for beta. For the closed beta scheduled to be releases
Q2 we will provide two ways of accessing the Ethereum network:

- Upstream RPC with Infura (default)
- Custom upstream node (https://github.com/status-im/status-mobile/issues/3994)

From a decentralization point of view we need the latter before we can release
the beta.

2. ULC MVP. Additionally, as soon as beta is released, assess and start to
   introduce ULC as an experimental non-default mode in the app.
   
By doing this we also support the network, since it is still a very new
protocol. ULC requires trusted peers to operate, and right now trust is
established by config (list of trusted peers).

Initially we could hardcode these nodes, with option to add your own. Later on
we can have some form of distributed directory with a rating system. This also
likely requires merging ULC upstream, so we aren't the only ones running trusted
nodes.

3. LES track (optional). If we still have resources and there's interest,
optionally run a parallel track to clean up LES usage (update CHT, cluster) and
understand exact performance impact and viablity of running LES on
resource-constrained devices.

These three decisions balances the following trade-offs:

- get a usable beta released as soon as possible
- provide users with options to get minimal amount of decentralization
- pave the way for trustless usage by default (ULC/LES node)"
