context,decision,predicted_decision
"## Context

Our testing infrastructure consists of Jest ""unit"" tests and automatic Chromatic visual testing. Both of these are super useful but we have been experiencing a few setbacks.
Unofficially we test more complex interactive scenarios using our storybooks setup.

1. Repeated markup in storybooks and jest tests - Since there is not automation of interaction in storybooks, we tend to test them out manually in stories and then transfer to jest. This results in us constructing similar test case scenarios in storybooks and in tests.

2. Debugging complex jest tests - There is no visual aspect to jest tests. Mostly everything is CLI based. This makes it hard to debug broken tests. Visibility into these tests is also low for people who want to enhance them.","## Decision

To address the issues with repeated markup and the lack of visual debugging in our testing infrastructure, we will integrate Storybook with Jest for interactive testing. This approach will allow us to leverage the visual and interactive capabilities of Storybook while maintaining the robustness and automation of Jest tests.

### Key Points:
1. **Shared Markup**: We will create a shared setup that allows the same markup to be used in both Storybook and Jest tests. This can be achieved by exporting the components and their states from a common file or directory. This way, any changes made to the component or its state will be reflected in both the Storybook and Jest tests, reducing duplication and ensuring consistency.

2. **Visual Debugging with Storybook**: We will use Storybook's `addon-jest` or `addon-actions` to display Jest test results and interactions within the Storybook interface. This will provide a visual and interactive way to debug complex tests. Developers can see the actual UI and how it behaves during the test, making it easier to identify and fix issues.

3. **Automated Interaction Testing**: We will explore tools like `@storybook/test-runner` or `@testing-library/react` to automate interaction testing within Storybook. This will allow us to write and run interaction tests directly in Storybook, which can then be integrated with Jest for more comprehensive testing.

4. **Documentation and Visibility**: By integrating Storybook and Jest, we will also improve the visibility and documentation of our tests. The interactive nature of Storybook will make it easier for developers to understand and enhance the tests, as they can see the visual and behavioral aspects of the components.

### Implementation Steps:
1. **Refactor Shared Markup**: Create a common directory or module for shared component markup and states.
2. **Integrate Storybook Addons**: Install and configure `addon-jest` or `addon-actions` in Storybook to display Jest test results.
3. **Automate Interaction Tests**: Set up `@storybook/test-runner` or `@testing-library/react` to handle interaction testing in Storybook.
4. **Update Documentation**: Update the project documentation to reflect the new testing workflow and provide guidelines for using the integrated setup.

By implementing these changes, we aim to streamline our testing process, reduce redundancy, and improve the overall quality and maintainability of our tests.","## Decisions

Going forward, we can use [storybook's play functions](https://storybook.js.org/docs/react/writing-stories/play-function) to write interaction tests for our components. Here's a document that describes [how to add and run these tests](../storybook-tests.md).
Guidelines to make this easier -

1. Create a new storybook file for your components and call them ""interactions"". Inside these files, we can import the stories from ""examples"" or ""fixtures"" and tack on play functions to them. This will create duplicate stories but with the added benefit of the tests appearing in the interactions add-on tab. This tab will let you step through your tests step by step, increasing visibility and debuggability.

2. Port complex jest tests onto interactive tests. This is up to developer discretion. My recommendation is to have basic ""unit"" tests like component existence and axe tests in jest. Anything that can benefit from a visual aspect to it can be moved to interaction tests.

3. Interaction tests are not perfect. Some aspects like mocking can be challenging and we will find solutions to these as when the need arises."
"## Context

> tl;dr
>
> We have workspaces within the project but no official way of connecting them or managing dependencies from the top-level. Similarly, scripts that grow in size or complexity have no dedicated home or ability to manage dependencies outside of the top-level workspace.

The `primer/react` repo is composed of several workspaces that use `npm` to manage dependencies. In order to install these dependencies, a contributor needs to visit each directory and run `npm install`. The project also has a convenience script for this task, invoked through `npm run setup`, that goes through this process for contributors.

These distinct workspaces may sometimes depend on each other. For example, the `docs` workspace depends on the `@primer/react` package which is defined at the top-level of the project. Similarly, examples in the `examples/*` folders may also depend on `@primer/react`. Currently these dependencies are expressed either through relative paths, file dependencies in `package.json`, or symlinks through `npm link`.

There is also a collection of scripts under the `script` directory that exist in the project that involve varying levels of complexity and depth.","## Decision

To address the challenges of managing dependencies and connecting workspaces, as well as organizing scripts in the `primer/react` repository, we will adopt the following strategies:

1. **Monorepo Management with Lerna:**
   - **Rationale:** Lerna is a popular tool for managing JavaScript projects with multiple packages. It allows us to manage interdependencies between workspaces, handle installations, and run scripts across the entire project.
   - **Implementation:**
     - Initialize Lerna in the top-level of the `primer/react` repository.
     - Configure Lerna to use `npm` as the package manager.
     - Update the `lerna.json` configuration to include all relevant workspaces (e.g., `packages/*`, `docs`, `examples/*`).
     - Use Lerna's `bootstrap` command to install dependencies and link interdependent packages.

2. **Unified Dependency Management:**
   - **Rationale:** Centralizing dependency management ensures that all workspaces can be installed and updated consistently.
   - **Implementation:**
     - Create a `package.json` at the root level to manage global dependencies and scripts.
     - Use Lerna's `bootstrap` command to install dependencies for all workspaces in one step.
     - Ensure that workspace-specific dependencies are managed within their respective `package.json` files.

3. **Workspace Dependencies:**
   - **Rationale:** Properly managing inter-workspace dependencies ensures that changes in one workspace are reflected in others.
   - **Implementation:**
     - Use Lerna's `--hoist` option to hoist common dependencies to the top level, reducing duplication.
     - Replace relative paths and `npm link` with Lerna's `@primer/react` package references in the `package.json` files of dependent workspaces.

4. **Script Organization and Management:**
   - **Rationale:** Organizing scripts in a dedicated directory and using a consistent approach for managing their dependencies improves maintainability and reusability.
   - **Implementation:**
     - Move all scripts into a `scripts` directory at the root level.
     - Use a build tool like `esbuild` or `ts-node` to handle script dependencies and execution.
     - Add a `package.json` in the `scripts` directory to manage script-specific dependencies.
     - Update the root `package.json` to include scripts that delegate to the `scripts` directory, e.g., `npm run <script-name>`.

5. **Convenience Scripts:**
   - **Rationale:** Providing convenience scripts simplifies the development process for contributors.
   - **Implementation:**
     - Add a `setup` script in the root `package.json` that runs `lerna bootstrap` to set up the entire monorepo.
     - Include additional scripts for common tasks such as building, testing, and linting, which can be run from the root level and delegate to the appropriate workspaces.

By adopting these strategies, we will streamline the development process, improve dependency management, and enhance the overall maintainability of the `primer/react` repository.","## Decision

Setup the project to use [`npm` workspaces](https://docs.npmjs.com/cli/v7/using-npm/workspaces). This will require changing the project to have a top-level `package.json` file which will use `workspaces` to reference child workspaces. The layout for the project would then be:

```
- root
  # Root package.json, defines workspaces
  - package.json

  # Workspaces
  - docs
  - packages
    - react
    - *
  - examples
    - nextjs
    - consumer-test
    - *

  # Top-level scripts
  - script

  # Testing & Development
  - .storybook
  - .playwright

  # Repo config
  - .github
  - .vscode
```

The following items will be installed and ran at the root-level:

- Linting
  - `eslint`
  - `markdownlint`
- Testing
  - Jest
  - Playwright
- Development
  - Storybook
- Type checking
  - TypeScript

Certain configuration items, like for TypeScript or Babel, may need configuration defined at the top-level and extended by child workspaces.

The current `@primer/react` package will move to the `packages/react` package. Workspaces that depend on `@primer/react` should reference the version of that package."
"## Context

Currently all files live under the `src` directory. In the `npm` package for `@primer/react`, we specify the following export pattern:

```json5
{
  exports: {
    // ...
    './lib-esm/*': {
      import: [
        // ...
      ],
      require: [
        // ...
      ],
    },
  },
}
```

This pattern, along with our Rollup setup, opts-in files and folders under the `src` directory into the public API of the package. This means that certain parts of the codebase which aren't intended to be used outside of `@primer/react` are considered part of its public API and can be imported and used by consumers.","## Decision

To address the issue of unintended public exposure of internal code, we will restructure the project to clearly separate the public API from internal implementation details. We will move all internal files and folders that are not intended for external use out of the `src` directory and into a new `internal` directory. The `src` directory will then only contain files and folders that are part of the public API.

### Steps to Implement
1. **Create a New Directory**: Create a new directory named `internal` at the root level of the project.
2. **Move Internal Files**: Move all files and folders that are not intended for external use from the `src` directory to the `internal` directory.
3. **Update Import Paths**: Update all import paths in the codebase to reflect the new location of the moved files.
4. **Update Build Configuration**: Modify the Rollup configuration to exclude the `internal` directory from the build process. This ensures that only the contents of the `src` directory are included in the final package.
5. **Update npm Exports**: Update the `exports` field in the `package.json` to reflect the new structure and ensure that only the `src` directory is exposed as part of the public API.

### Updated `package.json` Exports
```json5
{
  ""exports"": {
    ""./lib-esm/*"": {
      ""import"": [
        ""./dist/esm/src/*.js""
      ],
      ""require"": [
        ""./dist/cjs/src/*.js""
      ]
    }
  }
}
```

### Benefits
- **Clarity**: Clearly separates the public API from internal implementation details.
- **Security**: Reduces the risk of consumers relying on internal code, which may change without notice.
- **Maintainability**: Simplifies the maintenance of the public API by keeping it isolated from internal changes.

### Drawbacks
- **Initial Effort**: Requires an initial effort to move files and update import paths.
- **Potential Breakage**: If any internal files were being used externally, this change could break existing consumer code. To mitigate this, we will provide clear documentation and potentially a deprecation period if necessary.

By implementing this decision, we ensure that the public API of `@primer/react` is well-defined and that internal implementation details are not inadvertently exposed to consumers.","## Decision

Adopt a convention in Primer React where internal modules live in the `src/internal` folder. This folder which would include all components, hooks, and other modules which are not intended for usage outside of the project. Files within `src/internal` may be grouped by area, such as `src/internal/components`, `src/internal/hooks`, etc.

In the `""exports""` field of our `npm` package, we can then add the following pattern:

```json5
{
  exports: {
    // ...
    './lib-esm/internal/*': null,
  },
}
```

This pattern would remove any files and folders within `src/internal` from the public API of the `npm` package. This pattern is inspired by [this section](https://nodejs.org/api/packages.html#package-entry-points) from Node.js, specifically this example:

```json
{
  ""name"": ""my-package"",
  ""exports"": {
    ""."": ""./lib/index.js"",
    ""./feature/*.js"": ""./feature/*.js"",
    ""./feature/internal/*"": null
  }
}
```"
"## Context

Reasons for change: Performance, utilise css variables

The main reason for changing our styling architecture is to remove performance issues for applications:

Relevant parts from [primer/discussions#1928](https://github.com/github/primer/discussions/1928#reasons)(Hubbers only link):

1. Initial page loads take longer

   Because styles are injected during runtime, we can not parallelize this work. The page is un-styled till the javascript bundle is
   downloaded and processed. The processing time is longer on slower devices.

   Benchmarks:

   i. Lab benchmarks: rendering a page with 1000 components
   runtime injection of css: 242ms
   static .css files: 96ms (60% faster)

   ii. Application benchmarks: render times for repo directory (>1000 files, [gh/gh#241090](https://github.com/github/github/pull/241090))
   with primer/react Box: 3800ms
   with custom css: 3076ms (20% faster)

2. Slow server side rendering

   Some applications are able to make up for slower initial render times by collecting styles on the server first. In the correct stack, collecting styles requires rendering the app twice before we can ship any html to the user.

   benchmarks: in the issues-app experiment, collecting styles on the server contributed to + 20% of rendering time (450ms on top of 1900ms)

3. Style updates are expensive

   The slowest part of the current stack is updating styles based on props or state. Big changes take linearly longer, worse on slower devices.

   Benchmarks:

   i. Lab benchmarks: updating a page with 1000 components, static runtime css vs. dynamic runtime css (thanks @mattcosta7 for these!)

   re-rendering components with fixed styles on runtime: 242ms
   re-rendering components with dynamic styles on runtime: 441ms (55% slower)

   ii. Application benchmarks: opting out of IconButton for PR diff view (>500 files, [gh/gh#243269](https://github.com/github/github/pull/243269))

   dynamic styles with sx prop: 400ms
   dynamic styles with .css files: 165ms (60% faster)

The other reasons for change are to utilise css variables for theming and improve the guardrails of consuming primer/primitives","## Decision

To address the performance issues and to leverage CSS variables for theming, we will transition from a runtime CSS injection approach to a static CSS file approach. This decision is based on the significant performance improvements observed in both lab and application benchmarks, as well as the benefits of using CSS variables for theming.

### Key Points of the Decision:

1. **Static CSS Files**:
   - **Performance Improvement**: Static CSS files will be used instead of injecting styles at runtime. This will allow the browser to parallelize the download and processing of CSS, leading to faster initial page loads.
   - **Server-Side Rendering (SSR)**: The use of static CSS files will eliminate the need for double rendering on the server, reducing the overall rendering time and improving the first meaningful paint (FMP) and time to interactive (TTI).

2. **CSS Variables for Theming**:
   - **Dynamic Theming**: CSS variables will be utilized to enable dynamic theming. This will allow for more flexible and maintainable theming without the need for recompiling or reloading the entire stylesheet.
   - **Customization**: Consumers of the Primer/Primitives library will have more control over the theme, allowing for easier customization and better adherence to design guidelines.

3. **Improved Guardrails**:
   - **Consistency and Maintainability**: By moving to static CSS files and CSS variables, we can enforce better guardrails around the usage of styles. This will help maintain consistency across different parts of the application and reduce the likelihood of style conflicts.
   - **Documentation and Best Practices**: We will provide clear documentation and best practices for using CSS variables and static CSS files, ensuring that developers can easily adopt and follow these new standards.

### Implementation Steps:

1. **Audit and Refactor**:
   - Conduct a thorough audit of the current styling architecture to identify all instances of runtime CSS injection.
   - Refactor these instances to use static CSS files, ensuring that the new approach is consistent and adheres to best practices.

2. **CSS Variables Integration**:
   - Define a set of CSS variables for theming, including colors, fonts, and other design tokens.
   - Update the existing components to use these CSS variables for theming, ensuring that they can be easily customized by consumers.

3. **Testing and Validation**:
   - Perform comprehensive testing to ensure that the transition to static CSS files and CSS variables does not introduce any regressions or performance issues.
   - Validate the performance improvements through benchmarking and real-world application testing.

4. **Documentation and Training**:
   - Update the documentation to reflect the new styling architecture, including how to use CSS variables and static CSS files.
   - Provide training and support for developers to help them understand and adopt the new approach.

By making this change, we aim to significantly improve the performance of our applications, enhance the flexibility and maintainability of our theming, and provide better guardrails for consuming Primer/Primitives.","## Decisions

1. Manually refactor styles to css files + css modules

   Use css variables from primer/primitives for inexpensive theming support, especially with server side rendering

2. Use css modules with hash

   By importing styles in the component, we can create an explicit dependency between the two. This enables applications using primer to have control over bundling and delivery.

   To begin with, we will ship a single css bundle that can be imported in the application. (example: `import '@primer/react/styles.css'`). When needed, we have the option to delegate bundling of css files to the application (they can be split by page or bundled as a common chunk for all react pages to share)

3. Keep styled-components underneath for supporting sx prop.

   Keep backward compatibility, we might change this in the future

Code example:

```jsx
import clsx from 'clsx'
import classNames from './ActionList.module.css'

const Button = ({className, sx, ...props}}) => {
  return (
    <Box
      as=""button""
      sx={sx}
      // it's important to pass both internal and props.className to the element
      className={clsx(classNames.ActionList, className)}
      {...props}
    >
    </Box>
  )
}
```"
"## Context

> **Note**
> This ADR supercedes [`ADR 009`](./adr-009-interaction-tests.md)

We author tests using a combination of Jest and Playwright. Typically, Jest is
used for unit and integration tests and Playwright is used for Visual Regression
Tests against our Storybook.

In `ADR 009`, we proposed using Storybook's [`play`
functions](https://storybook.js.org/docs/react/writing-stories/play-function) as
the recommended way to author tests that require tests based on user
interactions. In this ADR, we would like to revisit this decision.","## Decision

After revisiting the decision made in `ADR 009`, we have decided to shift our approach for authoring tests that require user interactions. Instead of using Storybook's `play` functions, we will adopt a more integrated and robust testing strategy that leverages both Jest and Playwright.

### Rationale

1. **Unified Testing Framework**:
   - **Consistency**: Using Playwright for interaction tests, alongside Jest for unit and integration tests, provides a consistent and unified testing framework.
   - **Ecosystem and Community Support**: Playwright is actively maintained and has a strong community, which ensures better long-term support and frequent updates.

2. **Separation of Concerns**:
   - **Storybook for Development**: Storybook remains an excellent tool for developing and documenting UI components. It is not, however, the best tool for comprehensive interaction testing.
   - **Playwright for End-to-End (E2E) Tests**: Playwright is designed for E2E testing and can handle complex user interactions, navigation, and cross-browser testing more effectively than Storybook's `play` functions.

3. **Test Coverage and Reliability**:
   - **Better Test Coverage**: Playwright allows us to write more comprehensive and reliable E2E tests, ensuring that our application works as expected in various scenarios.
   - **Visual Regression Testing**: Playwright can also be used for visual regression testing, providing a single tool for multiple types of tests.

4. **Maintenance and Scalability**:
   - **Simplified Maintenance**: Having a single, powerful tool for interaction and E2E testing simplifies the maintenance of our test suite.
   - **Scalability**: As our application grows, Playwright's capabilities will scale with it, allowing us to handle more complex testing requirements.

### Implementation

- **Migrate Existing Tests**: We will migrate existing interaction tests from Storybook's `play` functions to Playwright.
- **Update Documentation**: Update our testing documentation to reflect the new approach and provide guidelines for writing interaction tests with Playwright.
- **Training and Onboarding**: Provide training and resources for the team to get up to speed with Playwright, ensuring a smooth transition.

### Next Steps

- **Task Assignment**: Assign tasks for migrating existing tests and updating documentation.
- **Timeline**: Set a timeline for the migration and ensure that all team members are aware of the changes.
- **Review and Feedback**: Conduct a review of the new testing approach and gather feedback from the team to make any necessary adjustments.

By adopting this new approach, we aim to improve the quality and reliability of our tests, while also streamlining our testing process.","## Decision

For tests involving interaction, use Playwright to visit a storybook story and
interact with the component directly. This will allow for easy integration with
Visual Regression Testing and our automated accessibility testing (through axe).
In order to perform interactions, use [actions from
Playwright](https://playwright.dev/docs/input)."
"## Context

There are situations where a component prop can support a value or a ""responsive
value"" that results in the value changing depending on the viewport size. For
example:

```tsx
// Value
<Stack gap=""condensed"" />

// Responsive value
<Stack gap={{ narrow: 'condensed', regular: 'normal', wide: 'spacious' />
```

Typically, a responsive value will support all of our named breakpoints: narrow,
regular, and wide. Authors can use a hook called `useResponsiveValue` to support
resolving the value of a prop based on the current viewport size. The
implementation of this hook uses [`matchMedia`](https://developer.mozilla.org/en-US/docs/Web/API/Window/matchMedia)
which, unfortunately, has a downside: the value of a prop may shift when the
component is server-side rendered. If the prop is used for styles or layout, then this will lead to a layout shift
when the component hydrates and the viewport size is different than the fallback
size on the server.

As a result, we would like to offer a paved path for providing responsive props
in a way tha twill not lead to layout shift during server-side rendering.","## Decision

To address the issue of layout shifts during server-side rendering (SSR) when using responsive props, we will implement a solution that ensures consistent prop values between the server and the client. The decision is to use a combination of static extraction of media queries and critical CSS injection for responsive styles.

### Implementation Details:

1. **Static Media Query Extraction:**
   - Introduce a build-time step that statically extracts the media query breakpoints used in the `useResponsiveValue` hook.
   - This step will generate a map of media queries and their corresponding values, which can be used to determine the appropriate value for each breakpoint.

2. **Critical CSS Injection:**
   - During SSR, inject the critical CSS required for the initial render based on the extracted media queries.
   - This ensures that the initial styles are consistent with the responsive values, preventing layout shifts when the component hydrates on the client.

3. **Enhanced `useResponsiveValue` Hook:**
   - Modify the `useResponsiveValue` hook to use the pre-extracted media queries and provide a fallback mechanism for SSR.
   - On the server, the hook will use the pre-extracted values to ensure the correct prop value is set.
   - On the client, the hook will re-evaluate the media queries and update the prop value if necessary, ensuring responsiveness.

4. **Server-Side Fallback:**
   - Use a default viewport size (e.g., ""regular"") as a fallback for SSR.
   - Ensure that the fallback value is consistent with the most common or expected viewport size to minimize the likelihood of layout shifts.

5. **Client-Side Hydration:**
   - When the component hydrates on the client, the `useResponsiveValue` hook will re-evaluate the media queries and apply the correct responsive value.
   - This ensures that the component remains responsive and the layout is updated correctly without causing a shift.

### Benefits:
- **Consistent Initial Render:** Ensures that the initial render on the server matches the client, preventing layout shifts.
- **Improved Performance:** Reduces the need for reflows and repaints on the client, leading to better performance.
- **Simplified Authoring:** Provides a straightforward way for authors to use responsive props without worrying about SSR issues.

### Example Usage:
```tsx
// Value
<Stack gap=""condensed"" />

// Responsive value
<Stack gap={{ narrow: 'condensed', regular: 'normal', wide: 'spacious' }} />
```

By implementing this solution, we provide a robust and reliable way to handle responsive props, ensuring a smooth and consistent user experience across both server and client renders.","## Decision

Authors should use data attributes to bridge between responsive values in
JavaScript and the corresponding styles in CSS. Authors should avoid using
JavaScript-driven mechanisms for controlling responsive values in order to
prevent layout shift during SSR.

For example, consider a `Stack` component that has a `gap` prop. This prop can
receive a plain value or one that is a responsive value. To support this,
authors should use the following patterns:

```tsx
type GapScale = 'none' | 'condensed' | 'normal' | 'spacious'

type StackProps = React.PropsWithChildren<{
  // Responsive props should be a union of the value of the prop plus
  // `ResponsiveValue` over that value
  gap?: GapScale | ResponsiveValue<GapScale>
}>

function Stack({children, gap}: StackProps) {
  // The `getResponsiveAttributes` helper is useful for adding the corresponding
  // `data-*` attributes to the container for the compnoent.
  //
  // In this case, it will add `data-gap` and `data-gap-{breakpoint}` attributes
  // with the corresponding value set
  return <StyledStack {...getResponsiveAttributes('gap', gap)}>{children}</StyledStack>
}

const StyledStack = styled.div`
  &[data-gap='none'],
  &[data-gap-narrow='none'] {
    /* ... */
  }

  &[data-gap='condensed'],
  &[data-gap-narrow='condensed'] {
    /* ... */
  }

  /* ... */

  // @custom-media --viewportRange-regular
  @media (min-width: 768px) {
    &[data-gap-regular='none'] {
      /* ... */
    }

    &[data-gap-regular='condensed'] {
      /* ... */
    }

    /* ... */
  }

  // @custom-media --viewportRange-wide
  @media (min-width: 1400px) {
    &[data-gap-wide='none'] {
      /* ... */
    }

    &[data-gap-wide='condensed'] {
      /* ... */
    }

    /* ... */
  }
`
```

By default, this approach uses the following conventions:

- Props which may have responsive values should have a value that is
  serializable, ideally as a `string` or `boolean`
- Props will be provided on the component as a data attribute, using the format:
  `data-{propName}`
- For responsive values, the breakpoint name will be appended to the data
  attribute name specified above. For example: `data-{propName}-{breakpoint}`

Data attributes will act as a bridge between JavaScript and CSS. In CSS, authors
should use these data attributes to apply styles based on the value of the
attribute per-breakpoint.

> [!NOTE]
> There is a utility named `getResponsiveAttributes` that can be used to generate
> the corresponding `data-*` attributes for the props which may have responsive
> values."
"## Context

There are times when a prop is deprecated in favor of a more accessible API or a more flexible prop that can support a wider range of values. In these cases, we want to provide a clear path for authors to migrate from the deprecated prop to the new API.

For
example:

```tsx
// old API
<ActionList>
  <ActionList.Group title=""Group title"">
    <ActionList.Item>Item 1</ActionList.Item>
    <ActionList.Item>Item 2</ActionList.Item>
  </ActionList.Group>
</ActionList>
```

```tsx
// new API
<ActionList>
  <ActionList.Group>
    <ActionList.GroupHeading as=""h2"">Group title</ActionList.GroupHeading>
    <ActionList.Item>Item 1</ActionList.Item>
    <ActionList.Item>Item 2</ActionList.Item>
  </ActionList.Group>
</ActionList>
```","## Decision

To facilitate a smooth transition from the deprecated `title` prop to the new, more flexible and accessible `ActionList.GroupHeading` component, we will implement the following steps:

1. **Deprecation Warning**: When the `title` prop is used, a deprecation warning will be logged in the console, informing developers of the change and directing them to the new API documentation.

2. **Temporary Support with Migration Path**: For a defined period (e.g., 2 major releases), the `title` prop will continue to work, but it will render the content using the `ActionList.GroupHeading` component internally. This ensures that existing codebases do not break immediately while providing a clear migration path.

3. **Documentation Update**: The official documentation will be updated to reflect the new recommended usage, including examples and best practices. A migration guide will be provided, detailing the steps to update from the old API to the new one.

4. **Removal of Deprecated Prop**: After the defined period, the `title` prop will be removed, and any remaining usages will result in a runtime error, prompting developers to update their code.

5. **Testing and Validation**: Provide a set of test cases and validation tools to help developers ensure that their migrations are correct and that the new API is being used as intended.

By following these steps, we aim to minimize disruption for our users while ensuring that they can take advantage of the new, more accessible, and flexible API.","## Decision

1. Add the `@deprecated` TS notice, if possible, to the corresponding type
2. Mark the prop as deprecated in the component's documentation
3. Add an eslint rule or extend an existing one to warn against using the deprecated prop
4. Update the `primer/react` eslint plugin at github/github and evaluate the impact of the deprecation
5. If the change is minimal and safe, proceed with the auto fix of the eslint rule and create PRs by codeowners
6. If the change is large, add an eslint disable to each instance of the deprecated prop at github/github and make sure they show up on the accessibility score cards so that we can track the usage of the deprecated prop
7. Enable the eslint rule afterwards in github/github so that the new instances of the deprecated prop are heavily discouraged"
"## Context

- Proxy support is required for some enterprises and organizations to start using their own self-hosted runners
- While there is not a standard convention, many applications support setting proxies via the environment variables `http_proxy`, `https_proxy`, `no_proxy`, such as curl, wget, perl, python, docker, git, and R
  - Some of these applications use `HTTPS_PROXY` versus `https_proxy`, but most understand or primarily support the lowercase variant","## Decision

We will support proxy configuration for self-hosted runners by utilizing the commonly recognized environment variables `http_proxy`, `https_proxy`, and `no_proxy`. This approach aligns with the conventions used by a wide array of applications, ensuring broad compatibility and ease of use for our users. To maximize compatibility, we will also check for the presence of `HTTPS_PROXY` (uppercase) as an alternative to `https_proxy` (lowercase), but prioritize the lowercase variant in our documentation and implementation guidance. This decision aims to provide a straightforward and familiar method for enterprises and organizations to configure their proxies, thereby facilitating the adoption of self-hosted runners.","## Decision

We will update the Runner to use the conventional environment variables for proxies: `http_proxy`, `https_proxy`, and `no_proxy` if they are set.
These are described in detail below:
- `https_proxy` a proxy URL for all https traffic. It may contain basic authentication credentials. For example:
  - http://proxy.com
  - http://127.0.0.1:8080
  - http://user:password@proxy.com
- `http_proxy` a proxy URL for all http traffic. It may contain basic authentication credentials. For example:
  - http://proxy.com
  - http://127.0.0.1:8080
  - http://user:password@proxy.com
- `no_proxy` a comma-separated list of hosts that should not use the proxy. An optional port may be specified. For example:
  - `google.com`
  - `yahoo.com:443`
  - `google.com,bing.com`

We won't use `http_proxy` for https traffic when `https_proxy` is not set, this behavior lines up with any libcurl based tools (curl, git) and wget.
Otherwise, action authors and workflow users need to adjust to differences between the runner proxy convention, and tools used by their actions and scripts.  

Example:  
  Customer sets `http_proxy=http://127.0.0.1:8888` and configures the runner against `https://github.com/owner/repo`, with the `https_proxy` -> `http_proxy` fallback, the runner will connect to the server without any problem. However, if a user runs `git push` to `https://github.com/owner/repo`, `git` won't use the proxy since it requires `https_proxy` to be set for any https traffic.

> `golang`, `node.js`, and other dev tools from the Linux community use `http_proxy` for both http and https traffic based on my research.

A majority of our users are using Linux where these variables are commonly required to be set by various programs. By reading these values, we simplify the process for self-hosted runners to set up a proxy and expose it in a way users are already familiar with.

A password provided for a proxy will be masked in the logs.

We will support the lowercase and uppercase variants, with lowercase taking priority if both are set."
"## Context

Command echoing as a default behavior tends to clutter the user logs, so we want to swap to a system where users have to opt in to see this information.

Command outputs will still be echoed in the case there are any errors processing such commands. This is so the end user can have more context on why the command failed and help with troubleshooting.

Echo output in the user logs can be explicitly controlled by the new commands `::echo::on` and `::echo::off`. By default, echoing is enabled if `ACTIONS_STEP_DEBUG` secret is enabled, otherwise echoing is disabled.","## Decision

We will implement a new system where command echoing is disabled by default, and users can opt-in to see the command outputs in the user logs. This change aims to reduce log clutter and provide a cleaner user experience. 

To enable command echoing, users can use the `::echo::on` command. Conversely, to disable it, they can use the `::echo::off` command. This gives users explicit control over when and where they want to see the command outputs.

However, in the event of an error during command processing, the command output will still be echoed in the logs. This ensures that users have the necessary context to understand and troubleshoot the issue effectively.

Additionally, if the `ACTIONS_STEP_DEBUG` secret is enabled, command echoing will be turned on by default. This provides a convenient way for users who are debugging or need more detailed logs to automatically see the command outputs without needing to manually enable it. 

This approach balances the need for a clean, uncluttered log with the requirement for detailed information when needed, while also providing flexibility and control to the users.","## Decision
- The only commands that currently echo output are
  - `remove-matcher`
  - `add-matcher`
  - `add-path`
- These will no longer echo the command, if processed successfully
- All commands echo the input when any of these conditions is fulfilled:
  1. When such commands fail with an error
  2. When `::echo::on` is set
  3. When the `ACTIONS_STEP_DEBUG` is set, and echoing hasn't been explicitly disabled with `::echo::off`
- There are a few commands that won't be echoed, even when echo is enabled. These are (as of 2019/11/04):
   - `add-mask`
   - `debug`
   - `warning`
   - `error`
- The three commands above will not echo, either because echoing the command would leak secrets (e.g. `add-mask`), or it would not add any additional troubleshooting information to the logs (e.g. `debug`). It's expected that future commands would follow these ""echo-suppressing"" guidelines as well. Echo-suppressed commands are still free to output other information to the logs, as deemed fit."
"## Context

- Provide a mechanism in the runner to include extra information in `Set up job` step's log.
  Ex: Include OS/Software info from Hosted image.","## Decision

To address the need for including extra information, such as OS and software details from the hosted image, in the `Set up job` step's log, we will implement a feature that allows the runner to automatically detect and log this information. This can be achieved by:

1. **Adding a Script or Command Execution**: Introduce a script or command that runs at the beginning of the `Set up job` step. This script will gather the necessary system and software information using built-in commands (e.g., `uname`, `cat /etc/os-release`, `dpkg -l` for Debian-based systems, or `brew list` for macOS).

2. **Logging the Information**: The output of the script or command will be captured and logged as part of the `Set up job` step. This ensures that the relevant information is available in the job logs for review and debugging purposes.

3. **Configuration Option**: Provide a configuration option in the runner settings to enable or disable this feature. This allows users to control whether they want to include this additional information in their logs.

4. **Documentation**: Update the documentation to include instructions on how to enable and use this feature, along with examples of the types of information that can be logged.

By implementing this decision, we ensure that the `Set up job` step provides comprehensive and useful information about the environment, which can be valuable for troubleshooting and ensuring the correct setup of the job.","## Decision

The runner will look for a file `.setup_info` under the runner's root directory, The file can be a JSON with a simple schema.
```json
[
  {
    ""group"": ""OS Detail"",
    ""detail"": ""........""
  },
  {
    ""group"": ""Software Detail"",
    ""detail"": ""........""
  }
]
```
The runner will use `::group` and `::endgroup` to fold all detail info into an expandable group.

Both [virtual-environments](https://github.com/actions/virtual-environments) and self-hosted runners can use this mechanism to add extra logging info to the `Set up job` step's log."
